Wall time,Step,Value
1574740429.8221126,84,36.391666412353516
1574740478.9395318,232,36.64833450317383
1574740497.0517945,295,36.13333511352539
1574740551.4389162,460,28.66666603088379
1574740557.2417083,480,31.649999618530273
1574740569.6744754,510,27.0
1574740594.3197806,595,33.20000076293945
1574740607.7238698,628,36.400001525878906
1574740660.7392702,798,32.93333435058594
1574740673.1977203,831,28.53333282470703
1574740741.6549225,1041,25.933332443237305
1574740773.4725935,1134,33.11666488647461
1574740785.0329127,1174,31.020000457763672
1574740854.739128,1392,31.985000610351562
1574740902.9886649,1541,39.483333587646484
1574740940.6928594,1661,31.600000381469727
1574740959.843204,1715,35.05833435058594
1574740969.3042133,1748,36.17499923706055
1574741000.6658764,1847,37.68333435058594
1574741037.6054776,1963,28.375
1574741055.6002924,2017,41.02000045776367
1574741061.3831427,2037,25.06999969482422
1574741064.2927673,2047,28.795000076293945
1574741076.9219558,2091,38.0
1574741106.1379337,2179,34.78333282470703
1574741137.2728982,2275,25.299999237060547
1574741157.2998872,2335,47.53333282470703
1574741198.3809967,2464,33.650001525878906
1574741218.865113,2525,35.849998474121094
1574741235.147322,2582,37.92499923706055
1574741293.292555,2759,39.17333221435547
1574741314.7734506,2823,31.325000762939453
1574741331.1692574,2880,28.625
1574741359.866097,2959,34.099998474121094
1574741374.9497533,3002,31.0
1574741380.665822,3022,36.41666793823242
1574741447.4171638,3235,31.68833351135254
1574741462.6267104,3288,48.34333419799805
1574741485.611053,3354,43.61333465576172
1574741502.4431992,3404,28.293333053588867
1574741508.5359344,3425,32.813331604003906
1574741535.5678024,3509,43.525001525878906
1574741575.2539976,3636,33.13333511352539
1574741607.2136755,3732,29.010000228881836
1574741637.2724595,3823,33.983333587646484
1574741689.1639032,3992,30.049999237060547
1574741703.2604237,4033,36.16666793823242
1574741736.8938608,4142,30.0
1574741888.8990946,4613,33.79999923706055
1574741892.308155,4625,51.858333587646484
1574741952.6122427,4814,38.57500076293945
1574741959.2665598,4837,26.459999084472656
1574741962.3781621,4848,42.79999923706055
1574741972.1197648,4882,46.57500076293945
1574742029.0271995,5057,42.43000030517578
1574742038.1818337,5089,45.5
1574742045.347831,5100,55.775001525878906
1574742083.0317822,5208,44.07500076293945
1574742138.6284716,5389,30.843334197998047
1574742149.8180482,5410,38.724998474121094
1574742221.2915525,5638,43.70000076293945
1574742230.4999459,5670,25.858333587646484
1574742260.2852209,5760,36.599998474121094
1574742283.815518,5829,39.63333511352539
1574742289.5823457,5849,30.5
1574742298.4827073,5880,28.78333282470703
1574742319.232686,5944,45.5
1574742339.1742249,6000,33.20000076293945
1574742374.492699,6113,30.633333206176758
1574742392.6043231,6176,28.424999237060547
1574742415.956353,6242,50.150001525878906
1574742427.4977946,6282,33.57500076293945
1574742450.587947,6346,49.349998474121094
1574742457.2009022,6369,35.650001525878906
1574742476.7944844,6423,58.5
1574742480.2046869,6435,40.400001525878906
1574742498.251508,6498,37.32666778564453
1574742536.4485483,6604,42.17499923706055
1574742605.8170137,6807,52.775001525878906
1574742612.6873171,6831,42.724998474121094
1574742655.2054064,6961,33.95000076293945
1574742678.7426164,7034,39.95000076293945
1574742682.1528866,7046,32.349998474121094
1574742688.4694219,7068,40.68333435058594
1574742700.9781044,7101,36.54999923706055
1574742707.2860546,7123,32.67499923706055
1574742750.1893265,7260,45.29999923706055
1574742761.08386,7298,55.45000076293945
1574742778.995365,7348,39.36833190917969
1574742788.173003,7380,45.753334045410156
1574742802.7972162,7418,36.125
1574742816.8730493,7467,51.128334045410156
1574742837.0863743,7523,37.483333587646484
1574742853.717403,7581,56.45833206176758
1574742950.8453941,7875,64.28333282470703
1574742965.9945984,7918,35.08333206176758
1574742978.6163816,7962,33.82500076293945
1574742981.4646752,7972,28.0
1574743008.0237722,8054,36.724998474121094
1574743041.878654,8159,48.41666793823242
1574743059.2758486,8203,31.125
1574743073.3058543,8252,32.32500076293945
1574743094.459623,8311,48.483333587646484
1574743108.2528636,8359,33.875
1574743142.4243762,8466,41.18333435058594
1574743160.4234703,8514,37.40999984741211
1574743163.8413503,8526,31.100000381469727
1574743167.273707,8538,48.650001525878906
1574743174.1696565,8562,56.68000030517578
1574743178.1866996,8576,49.685001373291016
1574743199.012374,8637,37.88333511352539
1574743216.2698138,8697,40.56666564941406
1574743227.1161678,8721,48.099998474121094
1574743243.7484405,8779,29.825000762939453
1574743249.4936965,8799,41.275001525878906
1574743268.2224865,8848,35.78333282470703
1574743281.6542294,8895,50.40999984741211
1574743304.3972611,8956,35.28333282470703
1574743307.2827659,8966,44.349998474121094
1574743310.6883192,8978,50.80833435058594
1574743394.641473,9236,31.360000610351562
1574743407.499148,9281,40.599998474121094
1574743531.9202275,9665,45.400001525878906
1574743549.1107156,9715,37.266666412353516
1574743555.422217,9737,36.375
1574743578.1484902,9804,32.400001525878906
1574743605.0447328,9898,38.42499923706055
1574743627.1710582,9966,38.31666564941406
1574743644.6918867,10010,34.57500076293945
1574743667.28549,10089,29.643333435058594
1574743678.1725252,10110,31.799999237060547
1574743698.1864295,10180,47.845001220703125
1574743709.4563391,10204,42.130001068115234
1574743758.8391283,10362,41.80833435058594
1574743761.9690368,10373,44.125
1574743797.611994,10486,31.383333206176758
1574743809.732201,10519,43.525001525878906
1574743843.696043,10625,38.92499923706055
1574743855.7174973,10667,43.79999923706055
1574743875.6598747,10714,45.25
1574743909.951882,10821,42.5
1574743913.993935,10835,39.80476379394531
1574743937.1915617,10902,36.209999084472656
1574743940.5948355,10914,46.7599983215332
1574743956.6339478,10970,37.650001525878906
1574744003.7676692,11110,49.0
1574744024.6132698,11183,45.20833206176758
1574744040.3517637,11228,51.836666107177734
1574744075.0980372,11336,32.724998474121094
1574744084.7944467,11370,41.63333511352539
1574744115.7976398,11466,39.70833206176758
1574744165.1397483,11612,29.5
1574744189.665706,11698,48.56666564941406
1574744243.6789074,11855,40.4033317565918
1574744265.9095435,11918,45.025001525878906
1574744276.7616458,11956,45.75
1574744282.479925,11976,38.56666564941406
1574744299.975161,12024,36.07500076293945
1574744313.6538124,12072,51.54166793823242
1574744324.8066945,12100,50.30833435058594
1574744342.4635491,12162,48.474998474121094
1574744346.1572032,12175,53.20000076293945
1574744380.0013492,12280,43.349998474121094
1574744405.0299253,12356,49.53333282470703
1574744424.1837869,12409,42.84749984741211
1574744427.0636806,12419,31.516666412353516
1574744466.5092897,12542,51.775001525878906
1574744481.884668,12596,46.18333435058594
1574744540.7426243,12772,50.81666564941406
1574744632.0662277,13040,50.24333190917969
1574744635.5110984,13052,52.400001525878906
1574744655.3280559,13109,45.974998474121094
1574744658.1798766,13119,58.186668395996094
1574744661.3397272,13130,49.525001525878906
1574744732.232204,13349,50.93333435058594
1574744776.510233,13491,61.79999923706055
1574744784.6477606,13503,54.733333587646484
1574744804.3052921,13572,51.150001525878906
1574744832.9240966,13657,36.86666488647461
1574744937.7572966,13983,49.29166793823242
1574744948.922307,14006,43.79999923706055
1574744988.968301,14130,57.400001525878906
1574745031.2547028,14262,39.150001525878906
1574745047.9085495,14301,63.0
1574745058.4588318,14338,41.71666717529297
1574745148.417324,14606,78.75
1574745170.6966803,14684,50.483333587646484
1574745199.7885096,14770,53.08333206176758
1574745227.0401895,14846,53.95000076293945
1574745268.804006,14973,58.05833435058594
1574745297.9332,15053,59.16666793823242
1574745310.410403,15097,55.099998474121094
1574745352.7439122,15207,40.67499923706055
1574745365.4626455,15252,60.983333587646484
1574745382.496157,15300,51.29999923706055
1574745395.5162148,15346,64.5999984741211
1574745398.956136,15358,42.02000045776367
1574745490.492114,15615,59.25
1574745636.78168,16046,54.733333587646484
1574745648.9613397,16089,64.46666717529297
1574745660.472,16106,66.28333282470703
1574745667.5479524,16131,56.483333587646484
1574745672.5817008,16149,69.9000015258789
1574745784.6350703,16481,79.55000305175781
1574745810.4515626,16552,87.44999694824219
1574745847.844696,16655,87.31666564941406
1574745859.0508876,16695,74.81666564941406
1574745884.0380983,16759,93.36666870117188
1574745912.3855166,16830,83.06666564941406
1574745929.1878996,16890,73.4000015258789
1574746064.2699041,17260,76.5999984741211
1574746068.207821,17274,60.04999923706055
1574746130.545253,17450,69.6500015258789
1574746172.5548308,17580,63.25
1574746193.4481723,17636,55.875
1574746202.4985042,17668,79.5999984741211
1574746263.3572946,17825,86.76667022705078
1574746300.3741686,17934,104.03333282470703
1574746392.1892,18193,108.30000305175781
1574746407.0124054,18212,81.80000305175781
1574746421.3000758,18263,83.6500015258789
1574746570.5863993,18679,98.46666717529297
1574746586.8172786,18703,117.41666412353516
1574746700.1673205,19015,88.55000305175781
1574746705.4715767,19034,107.94999694824219
1574746769.653883,19201,78.1500015258789
1574746818.2246413,19329,166.6999969482422
1574746850.9432812,19411,98.0
1574746904.5093074,19562,100.81666564941406
1574746954.1130974,19697,109.53333282470703
1574746970.4644592,19714,108.8499984741211
1574747009.5595222,19822,95.55000305175781
1574747064.5135217,19978,124.75
1574747133.377987,20161,87.88333129882812
1574747170.4509888,20257,126.80000305175781
1574747205.5291688,20351,73.44999694824219
1574747232.8902748,20415,128.6666717529297
1574747270.0515323,20503,105.0
1574747285.4086065,20558,94.55000305175781
1574747315.347235,20636,114.44999694824219
1574747384.219233,20801,107.88333129882812
1574747444.777427,20968,143.14999389648438
1574747507.117947,21117,162.6999969482422
1574747560.3740718,21260,97.33333587646484
1574747632.8492966,21446,114.0999984741211
1574747671.3568397,21538,130.06666564941406
1574747676.6577253,21557,112.3499984741211
1574747680.866997,21572,117.5999984741211
1574747702.8617005,21613,132.5500030517578
1574747721.2937434,21679,100.5999984741211
1574747781.8902557,21821,118.05000305175781
1574747840.9516613,21995,134.60000610351562
1574747941.8718355,22226,116.30000305175781
1574747978.2589436,22304,108.1500015258789
1574747990.3578255,22347,129.3000030517578
1574748021.8000185,22420,162.01666259765625
1574748064.6441302,22535,139.39999389648438
1574748082.2504385,22598,138.5500030517578
1574748099.6869397,22623,128.85000610351562
1574748105.647989,22644,161.61666870117188
1574748274.0078702,23070,122.69999694824219
1574748366.2246444,23290,163.64166259765625
1574748431.119656,23430,139.48333740234375
1574748503.8707364,23613,156.76666259765625
1574748509.7466424,23634,148.01666259765625
1574748594.8677955,23843,140.1999969482422
1574748661.166928,24002,157.0500030517578
1574748782.2104397,24305,154.10000610351562
1574748863.1317942,24504,199.0
1574748889.590374,24599,74.6500015258789
1574748991.7746673,24857,165.75
1574749034.9309678,24953,168.0
1574749088.139171,25093,162.51666259765625
1574749129.8515642,25191,169.93333435058594
1574749275.8918247,25500,142.64999389648438
1574749300.0020766,25587,176.5
1574749372.7220745,25750,159.35000610351562
1574749376.903975,25765,207.4499969482422
1574749384.6664183,25793,132.5500030517578
1574749742.8138726,26621,127.0
1574749797.3662949,26776,131.4499969482422
1574750005.884333,27235,234.51666259765625
1574750021.7441745,27292,203.3000030517578
1574750059.2955673,27354,138.9499969482422
1574750109.0200067,27495,152.5500030517578
1574750150.068686,27582,183.0833282470703
1574750182.3521774,27639,199.5500030517578
1574750223.2386003,27725,173.89999389648438
1574750400.2427957,28152,203.0500030517578
1574750429.7630315,28209,166.0
1574750567.956087,28530,152.4499969482422
1574750575.5069046,28557,161.0
1574750584.9560497,28591,151.0
1574750744.7593093,28970,171.60000610351562
1574750790.4324317,29072,141.60000610351562
1574750861.6753554,29206,196.89999389648438
1574750962.0714347,29435,244.25
1574751006.5758212,29538,188.6999969482422
1574751093.2803352,29776,79.3499984741211
1574751128.4941874,29846,169.8000030517578
1574751170.4531016,29946,230.0500030517578
1574751213.7794757,30045,223.14999389648438
1574751264.9350388,30186,201.1999969482422
1574751491.4022553,30699,177.39999389648438
1574751642.6753988,31032,212.3000030517578
1574751654.9229805,31076,221.3000030517578
1574751700.027987,31171,159.6999969482422
1574751706.175194,31193,205.88333129882812
1574751732.327052,31242,181.3000030517578
1574751769.515854,31314,204.1999969482422
1574751824.9105048,31439,249.35000610351562
1574751867.109868,31537,200.4499969482422
1574751924.7148366,31691,148.60000610351562
1574751957.3084598,31737,201.8000030517578
1574752143.1223617,32155,230.0500030517578
1574752192.829679,32275,158.3000030517578
1574752554.7445998,33080,181.8000030517578
1574752594.7182183,33169,212.3000030517578
1574752601.6753447,33194,206.85000610351562
1574752665.4286613,33316,121.30000305175781
1574752678.2410874,33362,146.1666717529297
1574752748.3091109,33514,234.10000610351562
1574752857.4850235,33772,208.25
1574752929.6500914,33902,200.23333740234375
1574752985.0382147,34038,256.70001220703125
1574753041.8450387,34183,175.5
1574753213.1918561,34523,209.60000610351562
1574753227.6048942,34575,206.53334045410156
1574753264.2002816,34651,131.1999969482422
1574753271.1532755,34676,210.75
1574753346.4825425,34805,302.6000061035156
1574753370.6478035,34892,198.8000030517578
1574753493.9757361,35156,198.4499969482422
1574753540.8673582,35259,207.56666564941406
1574753771.9973419,35735,304.45001220703125
1574753820.9041176,35848,150.23333740234375
1574753856.847845,35917,209.9499969482422
1574753907.95523,36049,160.4499969482422
1574753914.8617623,36074,208.5
1574753949.098721,36139,163.5
1574754001.1485286,36250,200.3249969482422
1574754041.3009126,36314,188.64999389648438
1574754059.0066495,36378,259.1000061035156
1574754084.96593,36412,184.9166717529297
1574754184.860754,36643,149.1999969482422
1574754231.343173,36750,291.6000061035156
1574754293.723736,36896,160.60000610351562
1574754611.6466243,37570,268.1000061035156
1574754790.6146135,37903,245.60000610351562
1574754884.2547152,38102,182.5500030517578
1574754947.9393196,38275,174.75
1574755022.679528,38403,259.79998779296875
1574755034.8233547,38447,273.75
1574755177.195913,38779,229.3000030517578
1574755207.6077378,38807,239.10000610351562
1574755453.7422223,39345,179.25
1574755593.5038843,39665,200.60000610351562
1574755746.965646,39960,194.0
1574756038.166102,40557,228.35000610351562
1574756357.043183,41204,227.4499969482422
1574756370.3014936,41252,332.6499938964844
1574756410.2779772,41326,315.1000061035156
