Wall time,Step,Value
1574740429.8220508,84,0.2916666567325592
1574740478.9394693,232,0.3400000035762787
1574740497.0517325,295,0.3499999940395355
1574740551.4388533,460,0.14166666567325592
1574740557.2416463,480,0.22499999403953552
1574740569.674413,510,0.0833333358168602
1574740594.3197174,595,0.23333333432674408
1574740607.7238061,628,0.30000001192092896
1574740660.7392075,798,0.24166665971279144
1574740673.1976593,831,0.15000000596046448
1574740741.654859,1041,0.06666667014360428
1574740773.4725318,1134,0.2316666692495346
1574740785.03285,1174,0.18666666746139526
1574740854.739065,1392,0.21166667342185974
1574740902.9886024,1541,0.4166666567325592
1574740940.6927974,1661,0.21666666865348816
1574740959.8431427,1715,0.2666666805744171
1574740969.3041508,1748,0.36666667461395264
1574741000.6658132,1847,0.3333333432674408
1574741037.6054163,1963,0.17499999701976776
1574741055.6002302,2017,0.4033333361148834
1574741061.3830817,2037,0.04500000178813934
1574741064.2927053,2047,0.15333333611488342
1574741076.9218931,2091,0.3499999940395355
1574741106.1378715,2179,0.28333333134651184
1574741137.2728362,2275,0.05000000074505806
1574741157.299826,2335,0.6083333492279053
1574741198.3809347,2464,0.28333333134651184
1574741218.8650506,2525,0.3499999940395355
1574741235.1472602,2582,0.38333332538604736
1574741293.2924926,2759,0.3466666638851166
1574741314.7733889,2823,0.24166665971279144
1574741331.1691942,2880,0.15000000596046448
1574741359.866034,2959,0.25
1574741374.949691,3002,0.1666666716337204
1574741380.6657608,3022,0.3499999940395355
1574741447.4171014,3235,0.19833333790302277
1574741462.6266475,3288,0.621666669845581
1574741485.6109915,3354,0.5199999809265137
1574741502.4431365,3404,0.1433333307504654
1574741508.5358725,3425,0.3033333420753479
1574741535.56774,3509,0.5416666865348816
1574741575.2539365,3636,0.23333333432674408
1574741607.2136128,3732,0.14499999582767487
1574741637.2723975,3823,0.25833332538604736
1574741689.163841,3992,0.18166667222976685
1574741703.2603614,4033,0.30000001192092896
1574741736.8937974,4142,0.18666666746139526
1574741888.899032,4613,0.2750000059604645
1574741892.3080935,4625,0.75
1574741952.6121812,4814,0.40833333134651184
1574741959.266498,4837,0.08666666597127914
1574741962.378097,4848,0.5
1574741972.1197019,4882,0.6166666746139526
1574742029.0271373,5057,0.4699999988079071
1574742038.1817718,5089,0.6000000238418579
1574742045.3477688,5100,0.824999988079071
1574742083.0317218,5208,0.5083333253860474
1574742138.6284099,5389,0.1733333319425583
1574742149.8179853,5410,0.4000000059604645
1574742221.2914903,5638,0.5333333611488342
1574742230.4998844,5670,0.05833333358168602
1574742260.2851593,5760,0.30000001192092896
1574742283.8154547,5829,0.4333333373069763
1574742289.582284,5849,0.18333333730697632
1574742298.4826443,5880,0.15000000596046448
1574742319.2326245,5944,0.6000000238418579
1574742339.174164,6000,0.24166665971279144
1574742374.492637,6113,0.15833333134651184
1574742392.6042612,6176,0.13333334028720856
1574742415.9562898,6242,0.6666666865348816
1574742427.4977326,6282,0.2750000059604645
1574742450.5878837,6346,0.625
1574742457.2008395,6369,0.30000001192092896
1574742476.7944226,6423,0.8866666555404663
1574742480.2046247,6435,0.44999998807907104
1574742498.251445,6498,0.3199999928474426
1574742536.448485,6604,0.4583333432674408
1574742605.8169506,6807,0.7250000238418579
1574742612.687256,6831,0.5166666507720947
1574742655.2053447,6961,0.25
1574742678.742554,7034,0.4416666626930237
1574742682.1528242,7046,0.21666666865348816
1574742688.4693596,7068,0.4333333373069763
1574742700.978042,7101,0.3333333432674408
1574742707.285992,7123,0.24166665971279144
1574742750.1892638,7260,0.5666666626930237
1574742761.0837972,7298,0.800000011920929
1574742778.9953027,7348,0.3700000047683716
1574742788.172942,7380,0.5766666531562805
1574742802.7971535,7418,0.3499999940395355
1574742816.8729875,7467,0.7200000286102295
1574742837.0863113,7523,0.36666667461395264
1574742853.7173412,7581,0.8833333253860474
1574742950.8453317,7875,1.0166666507720947
1574742965.994536,7918,0.30000001192092896
1574742978.6163197,7962,0.28333333134651184
1574742981.464613,7972,0.13333334028720856
1574743008.0237105,8054,0.34166666865348816
1574743041.8785923,8159,0.6666666865348816
1574743059.275787,8203,0.21666666865348816
1574743073.3057926,8252,0.23333333432674408
1574743094.4595618,8311,0.6333333253860474
1574743108.2528007,8359,0.28999999165534973
1574743142.424314,8466,0.44999998807907104
1574743160.4234087,8514,0.34333333373069763
1574743163.8412879,8526,0.19166666269302368
1574743167.2736456,8538,0.6416666507720947
1574743174.1695936,8562,0.7566666603088379
1574743178.1866372,8576,0.6449999809265137
1574743199.012311,8637,0.3499999940395355
1574743216.269752,8697,0.4399999976158142
1574743227.116106,8721,0.6666666865348816
1574743243.7483792,8779,0.17499999701976776
1574743249.493634,8799,0.44999998807907104
1574743268.2224236,8848,0.3166666626930237
1574743281.6541657,8895,0.6766666769981384
1574743304.3971992,8956,0.28333333134651184
1574743307.2827032,8966,0.550000011920929
1574743310.688256,8978,0.7333333492279053
1574743394.64141,9236,0.18000000715255737
1574743407.499086,9281,0.46666666865348816
1574743531.9201646,9665,0.550000011920929
1574743549.1106534,9715,0.36666667461395264
1574743555.4221547,9737,0.36666667461395264
1574743578.148428,9804,0.24166665971279144
1574743605.04467,9898,0.375
1574743627.1709962,9966,0.3333333432674408
1574743644.691825,10010,0.25
1574743667.2854283,10089,0.1616666615009308
1574743678.172463,10110,0.21666666865348816
1574743698.1863675,10180,0.5816666483879089
1574743709.4562767,10204,0.46000000834465027
1574743758.839066,10362,0.5416666865348816
1574743761.9689736,10373,0.550000011920929
1574743797.6119325,10486,0.2083333283662796
1574743809.7321384,10519,0.49166667461395264
1574743843.6959805,10625,0.4166666567325592
1574743855.7174351,10667,0.5400000214576721
1574743875.6598125,10714,0.6499999761581421
1574743909.9518201,10821,0.49166667461395264
1574743913.9938722,10835,0.4452380836009979
1574743937.1915,10902,0.3633333444595337
1574743940.5947592,10914,0.6200000047683716
1574743956.633886,10970,0.3499999940395355
1574744003.7676072,11110,0.6499999761581421
1574744024.613207,11183,0.5833333134651184
