start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-03T07:28:22.799230,2018-11-03T07:28:22.807523,0.008293,1,10,1,0,
2018-11-03T07:28:22.807541,2018-11-03T07:28:22.815057,0.007516,1,1,1,0,
2018-11-03T07:28:22.815078,2018-11-03T07:28:22.820461,0.005383,1,0,1,0,
2018-11-03T07:28:22.820480,2018-11-03T07:28:22.826494,0.006014,1,11,1,0,
2018-11-03T07:28:22.826512,2018-11-03T07:28:22.831506,0.004994,1,4,1,0,
2018-11-03T07:28:22.831524,2018-11-03T07:28:22.837887,0.006363,1,3,1,0,
2018-11-03T07:28:22.837903,2018-11-03T07:28:22.844402,0.006499,1,3,1,0,
2018-11-03T07:28:22.844418,2018-11-03T07:28:22.850253,0.005835,1,2,1,0,
2018-11-03T07:28:22.850263,2018-11-03T07:28:22.855357,0.005094,1,11,1,0,
2018-11-03T07:28:22.855381,2018-11-03T07:28:22.860552,0.005171,1,1,1,0,
2018-11-03T07:28:22.860577,2018-11-03T07:28:22.866819,0.006242,1,10,1,0,
2018-11-03T07:28:22.866834,2018-11-03T07:28:22.871893,0.005059,1,11,1,0,
2018-11-03T07:28:22.871906,2018-11-03T07:28:22.876994,0.005088,1,8,1,0,
2018-11-03T07:28:22.877008,2018-11-03T07:28:22.882052,0.005044,1,1,1,0,
2018-11-03T07:28:22.882063,2018-11-03T07:28:22.887070,0.005007,1,9,1,0,
2018-11-03T07:28:22.887083,2018-11-03T07:28:22.892082,0.004999,1,6,1,0,
2018-11-03T07:28:22.892100,2018-11-03T07:28:22.896879,0.004779,1,0,1,0,
2018-11-03T07:28:22.896897,2018-11-03T07:28:22.901838,0.004941,1,0,1,0,
2018-11-03T07:28:22.901931,2018-11-03T07:28:22.906720,0.004789,1,1,1,0,
2018-11-03T07:28:22.906745,2018-11-03T07:28:22.911636,0.004891,1,3,1,0,
2018-11-03T07:28:22.912363,2018-11-03T07:28:22.921549,0.009186,2,3 8,1,1,
2018-11-03T07:28:22.921571,2018-11-03T07:28:22.936437,0.014866,2,0 8,1,2,
2018-11-03T07:28:22.936460,2018-11-03T07:28:22.949773,0.013313,2,11 10,1,2,
2018-11-03T07:28:22.949786,2018-11-03T07:28:22.966134,0.016348,2,8 6,1,2,
2018-11-03T07:28:22.966145,2018-11-03T07:28:22.982416,0.016271,2,7 9,1,2,
2018-11-03T07:28:22.982427,2018-11-03T07:28:22.998767,0.01634,2,0 2,1,2,
2018-11-03T07:28:22.998777,2018-11-03T07:28:23.015095,0.016318,2,6 5,1,2,
