start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2018-11-11T17:11:46.087016,2018-11-11T17:11:46.089876,0.00286,1,10,1,1,1,1,1,1.0
2018-11-11T17:11:46.089977,2018-11-11T17:11:46.090552,0.000575,1,1,1,1,1,1,1,1.0
2018-11-11T17:11:46.090634,2018-11-11T17:11:46.091070,0.000436,1,0,1,1,1,1,1,1.0
2018-11-11T17:11:46.091149,2018-11-11T17:11:46.091744,0.000595,1,11,1,1,1,1,1,1.0
2018-11-11T17:11:46.091823,2018-11-11T17:11:46.092267,0.000444,1,4,1,1,1,1,1,1.0
2018-11-11T17:11:46.092347,2018-11-11T17:11:46.092779,0.000432,1,3,1,1,1,1,1,1.0
2018-11-11T17:11:46.092859,2018-11-11T17:11:46.093290,0.000431,1,3,1,1,1,1,1,1.0
2018-11-11T17:11:46.093369,2018-11-11T17:11:46.093800,0.000431,1,2,1,1,1,1,1,1.0
2018-11-11T17:11:46.093879,2018-11-11T17:11:46.094312,0.000433,1,11,1,1,1,1,1,1.0
2018-11-11T17:11:46.094391,2018-11-11T17:11:46.094824,0.000433,1,1,1,1,1,1,1,1.0
2018-11-11T17:11:46.094907,2018-11-11T17:11:46.095338,0.000431,1,10,1,1,1,1,1,1.0
2018-11-11T17:11:46.095416,2018-11-11T17:11:46.095990,0.000574,1,11,1,1,1,1,1,1.0
2018-11-11T17:11:46.096068,2018-11-11T17:11:46.096501,0.000433,1,8,1,1,1,1,1,1.0
2018-11-11T17:11:46.096579,2018-11-11T17:11:46.097008,0.000429,1,1,1,1,1,1,1,1.0
2018-11-11T17:11:46.097087,2018-11-11T17:11:46.097512,0.000425,1,9,1,1,1,1,1,1.0
2018-11-11T17:11:46.097590,2018-11-11T17:11:46.098132,0.000542,1,6,1,1,1,1,1,1.0
2018-11-11T17:11:46.098207,2018-11-11T17:11:46.098637,0.00043,1,0,1,1,1,1,1,1.0
2018-11-11T17:11:46.098715,2018-11-11T17:11:46.099243,0.000528,1,0,1,1,1,1,1,1.0
2018-11-11T17:11:46.099322,2018-11-11T17:11:46.099752,0.00043,1,1,1,1,1,1,1,1.0
2018-11-11T17:11:46.099832,2018-11-11T17:11:46.100495,0.000663,1,3,1,1,1,1,1,1.0
2018-11-11T17:11:46.101035,2018-11-11T17:11:46.102009,0.000974,2,3 8,1,2,2,2,2,1.5
2018-11-11T17:11:46.102155,2018-11-11T17:11:46.103825,0.00167,2,0 8,1,3,2,2,2,1.6875
2018-11-11T17:11:46.103975,2018-11-11T17:11:46.105524,0.001549,2,11 10,1,3,2,2,2,1.6875
2018-11-11T17:11:46.105673,2018-11-11T17:11:46.107011,0.001338,2,8 6,1,3,2,2,2,1.6875
2018-11-11T17:11:46.107157,2018-11-11T17:11:46.108764,0.001607,2,7 9,1,3,2,2,2,1.6875
2018-11-11T17:11:46.108910,2018-11-11T17:11:46.110439,0.001529,2,0 2,1,3,2,2,2,1.6875
2018-11-11T17:11:46.110586,2018-11-11T17:11:46.112122,0.001536,2,6 5,1,3,2,2,2,1.6875
2018-11-11T17:11:46.112325,2018-11-11T17:11:46.113843,0.001518,2,2 3,1,3,2,2,2,1.6875
2018-11-11T17:11:46.114046,2018-11-11T17:11:46.115857,0.001811,2,1 1,1,3,2,2,2,1.6875
2018-11-11T17:11:46.116065,2018-11-11T17:11:46.117608,0.001543,2,1 5,1,3,2,2,2,1.6875
2018-11-11T17:11:46.117811,2018-11-11T17:11:46.119441,0.00163,2,9 4,1,3,2,2,2,1.6875
2018-11-11T17:11:46.119644,2018-11-11T17:11:46.121149,0.001505,2,11 7,1,3,2,2,2,1.6875
2018-11-11T17:11:46.121297,2018-11-11T17:11:46.122875,0.001578,2,1 6,1,3,2,2,2,1.6875
2018-11-11T17:11:46.123022,2018-11-11T17:11:46.123960,0.000938,2,8 4,1,2,2,2,2,1.5
2018-11-11T17:11:46.124107,2018-11-11T17:11:46.125496,0.001389,2,9 5,1,3,2,2,2,1.6875
2018-11-11T17:11:46.125698,2018-11-11T17:11:46.127086,0.001388,2,3 11,1,3,2,2,2,1.6875
2018-11-11T17:11:46.127290,2018-11-11T17:11:46.129037,0.001747,2,0 10,1,3,2,2,2,1.6875
2018-11-11T17:11:46.129241,2018-11-11T17:11:46.130784,0.001543,2,4 1,1,3,2,2,2,1.6875
2018-11-11T17:11:46.130992,2018-11-11T17:11:46.132906,0.001914,2,1 6,1,3,2,2,2,1.6875
2018-11-11T17:11:46.133056,2018-11-11T17:11:46.134656,0.0016,2,7 10,1,3,2,2,2,1.6875
2018-11-11T17:11:46.135232,2018-11-11T17:11:46.138962,0.00373,3,2 5 5,1,7,3,3,3,2.4125
2018-11-11T17:11:46.139301,2018-11-11T17:11:46.143068,0.003767,3,11 10 10,1,7,3,3,3,2.2875
2018-11-11T17:11:46.143455,2018-11-11T17:11:46.146809,0.003354,3,2 11 3,1,7,3,3,3,2.3333333333333335
2018-11-11T17:11:46.147144,2018-11-11T17:11:46.151007,0.003863,3,4 11 8,1,8,3,3,3,2.3777777777777778
2018-11-11T17:11:46.151452,2018-11-11T17:11:46.153987,0.002535,3,0 3 0,1,5,3,3,3,2.230769230769231
2018-11-11T17:11:46.154312,2018-11-11T17:11:46.156219,0.001907,3,4 1 3,1,4,3,3,3,2.261904761904762
2018-11-11T17:11:46.156429,2018-11-11T17:11:46.158963,0.002534,3,5 3 10,1,5,3,3,3,2.230769230769231
2018-11-11T17:11:46.159285,2018-11-11T17:11:46.179643,0.020358,3,10 7 2,1,30,27,3,4,3.4257142857142857
2018-11-11T17:11:46.180771,2018-11-11T17:11:46.181327,0.000556,3,7 0 1,1,1,1,1,1,1.0
2018-11-11T17:11:46.181412,2018-11-11T17:11:46.183847,0.002435,3,2 10 2,1,5,3,3,3,2.230769230769231
2018-11-11T17:11:46.184123,2018-11-11T17:11:46.186937,0.002814,3,9 1 6,1,6,3,3,3,2.2096774193548385
2018-11-11T17:11:46.187267,2018-11-11T17:11:46.213877,0.02661,3,7 8 4,1,37,27,3,6,3.670353982300885
2018-11-11T17:11:46.215304,2018-11-11T17:11:46.217907,0.002603,3,8 8 1,1,5,3,3,3,2.230769230769231
2018-11-11T17:11:46.218229,2018-11-11T17:11:46.220523,0.002294,3,10 8 9,1,4,3,3,3,2.2
2018-11-11T17:11:46.220797,2018-11-11T17:11:46.225978,0.005181,3,5 2 0,1,5,3,3,3,2.230769230769231
2018-11-11T17:11:46.226308,2018-11-11T17:11:46.226765,0.000457,3,7 0 1,1,1,1,1,1,1.0
2018-11-11T17:11:46.226845,2018-11-11T17:11:46.229407,0.002562,3,5 4 3,1,5,3,3,3,2.0384615384615383
2018-11-11T17:11:46.229729,2018-11-11T17:11:46.231743,0.002014,3,9 1 1,1,4,3,3,3,2.0238095238095237
2018-11-11T17:11:46.232015,2018-11-11T17:11:46.251800,0.019785,3,1 8 10,1,32,25,3,7,4.16969696969697
2018-11-11T17:11:46.252643,2018-11-11T17:11:46.256648,0.004005,3,10 10 5,1,8,3,3,3,2.3777777777777778
2018-11-11T17:11:46.257572,2018-11-11T17:11:46.263517,0.005945,4,1 3 3 1,1,12,4,4,4,3.054054054054054
2018-11-11T17:11:46.264272,2018-11-11T17:11:46.269337,0.005065,4,9 0 1 11,1,10,4,4,4,2.8545454545454545
2018-11-11T17:11:46.269955,2018-11-11T17:11:46.418595,0.14864,4,0 5 1 8,1,148,70,4,12,5.4798551380715255
2018-11-11T17:11:46.421620,2018-11-11T17:11:46.425896,0.004276,4,11 8 10 11,1,8,4,4,4,2.792682926829268
2018-11-11T17:11:46.426347,2018-11-11T17:11:46.992249,0.565902,4,4 3 0 9,1,382,88,4,11,5.975233721502378
2018-11-11T17:11:46.997718,2018-11-11T17:11:48.242075,1.244357,4,5 0 1 4,1,877,4,4,13,7.225043190866071
2018-11-11T17:11:48.261701,2018-11-11T17:11:48.293352,0.031651,4,2 4 0 0,1,42,28,4,7,4.521415270018622
2018-11-11T17:11:48.294372,2018-11-11T17:11:48.299053,0.004681,4,1 9 10 10,1,9,4,4,4,2.975
2018-11-11T17:11:48.299622,2018-11-11T17:11:48.303630,0.004008,4,4 1 3 1,1,8,4,4,4,2.6707317073170733
2018-11-11T17:11:48.304087,2018-11-11T17:11:48.308492,0.004405,4,9 9 8 6,1,9,4,4,4,2.975
2018-11-11T17:11:48.309056,2018-11-11T17:11:48.326897,0.017841,4,6 4 9 9,1,28,24,4,7,4.535460992907802
2018-11-11T17:11:48.327493,2018-11-11T17:11:48.328614,0.001121,4,1 2 0 7,1,2,2,2,2,1.5
2018-11-11T17:11:48.328758,2018-11-11T17:11:48.358898,0.03014,4,9 7 4 0,1,45,20,6,7,4.81112277019937
