start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-03T16:12:38.794049,2018-11-03T16:12:38.797981,0.003932,1,10,1,0,
2018-11-03T16:12:38.797999,2018-11-03T16:12:38.798880,0.000881,1,1,1,0,
2018-11-03T16:12:38.798891,2018-11-03T16:12:38.799707,0.000816,1,0,1,0,
2018-11-03T16:12:38.799716,2018-11-03T16:12:38.800408,0.000692,1,11,1,0,
2018-11-03T16:12:38.800416,2018-11-03T16:12:38.801386,0.00097,1,4,1,0,
2018-11-03T16:12:38.801395,2018-11-03T16:12:38.804395,0.003,1,3,1,0,
2018-11-03T16:12:38.804411,2018-11-03T16:12:38.805228,0.000817,1,3,1,0,
2018-11-03T16:12:38.805239,2018-11-03T16:12:38.806020,0.000781,1,2,1,0,
2018-11-03T16:12:38.806029,2018-11-03T16:12:38.806710,0.000681,1,11,1,0,
2018-11-03T16:12:38.806718,2018-11-03T16:12:38.807375,0.000657,1,1,1,0,
2018-11-03T16:12:38.807382,2018-11-03T16:12:38.808053,0.000671,1,10,1,0,
2018-11-03T16:12:38.808061,2018-11-03T16:12:38.809266,0.001205,1,11,1,0,
2018-11-03T16:12:38.809276,2018-11-03T16:12:38.810249,0.000973,1,8,1,0,
2018-11-03T16:12:38.810260,2018-11-03T16:12:38.811100,0.00084,1,1,1,0,
2018-11-03T16:12:38.811112,2018-11-03T16:12:38.811817,0.000705,1,9,1,0,
2018-11-03T16:12:38.811829,2018-11-03T16:12:38.812611,0.000782,1,6,1,0,
2018-11-03T16:12:38.812625,2018-11-03T16:12:38.813387,0.000762,1,0,1,0,
2018-11-03T16:12:38.813399,2018-11-03T16:12:38.814226,0.000827,1,0,1,0,
2018-11-03T16:12:38.814239,2018-11-03T16:12:38.815009,0.00077,1,1,1,0,
2018-11-03T16:12:38.815018,2018-11-03T16:12:38.815741,0.000723,1,3,1,0,
2018-11-03T16:12:38.816305,2018-11-03T16:12:38.818143,0.001838,2,3 8,1,1,
2018-11-03T16:12:38.818158,2018-11-03T16:12:38.820600,0.002442,2,0 8,1,2,
2018-11-03T16:12:38.820614,2018-11-03T16:12:38.822990,0.002376,2,11 10,1,2,
2018-11-03T16:12:38.823001,2018-11-03T16:12:38.828713,0.005712,2,8 6,1,2,
2018-11-03T16:12:38.828726,2018-11-03T16:12:38.831120,0.002394,2,7 9,1,2,
2018-11-03T16:12:38.831134,2018-11-03T16:12:38.833808,0.002674,2,0 2,1,2,
2018-11-03T16:12:38.833823,2018-11-03T16:12:38.836336,0.002513,2,6 5,1,2,
2018-11-03T16:12:38.836349,2018-11-03T16:12:38.838908,0.002559,2,2 3,1,2,
2018-11-03T16:12:38.838924,2018-11-03T16:12:38.841701,0.002777,2,1 1,1,2,
2018-11-03T16:12:38.841727,2018-11-03T16:12:38.844399,0.002672,2,1 5,1,2,
2018-11-03T16:12:38.844413,2018-11-03T16:12:38.846567,0.002154,2,9 4,1,2,
2018-11-03T16:12:38.846590,2018-11-03T16:12:38.849232,0.002642,2,11 7,1,2,
2018-11-03T16:12:38.849252,2018-11-03T16:12:38.852812,0.00356,2,1 6,1,2,
2018-11-03T16:12:38.852825,2018-11-03T16:12:38.855259,0.002434,2,8 4,1,1,
2018-11-03T16:12:38.855271,2018-11-03T16:12:38.857492,0.002221,2,9 5,1,2,
2018-11-03T16:12:38.857507,2018-11-03T16:12:38.860391,0.002884,2,3 11,1,2,
2018-11-03T16:12:38.860403,2018-11-03T16:12:38.864430,0.004027,2,0 10,1,2,
2018-11-03T16:12:38.864443,2018-11-03T16:12:38.870492,0.006049,2,4 1,1,2,
2018-11-03T16:12:38.870505,2018-11-03T16:12:38.873588,0.003083,2,1 6,1,2,
2018-11-03T16:12:38.873601,2018-11-03T16:12:38.876704,0.003103,2,7 10,1,2,
2018-11-03T16:12:38.877173,2018-11-03T16:12:38.882583,0.00541,3,2 5 5,1,4,
2018-11-03T16:12:38.882596,2018-11-03T16:12:38.883600,0.001004,3,4 11 10,1,0,
2018-11-03T16:12:38.883610,2018-11-03T16:12:38.889979,0.006369,3,10 1 9,1,4,
2018-11-03T16:12:38.889992,2018-11-03T16:12:38.896267,0.006275,3,8 11 3,1,4,
2018-11-03T16:12:38.896282,2018-11-03T16:12:38.901456,0.005174,3,6 4 11,1,4,
2018-11-03T16:12:38.901468,2018-11-03T16:12:38.908251,0.006783,3,10 5 0,1,5,
2018-11-03T16:12:38.908264,2018-11-03T16:12:38.916192,0.007928,3,6 4 1,1,5,
2018-11-03T16:12:38.916205,2018-11-03T16:12:38.921649,0.005444,3,11 3 10,1,4,
2018-11-03T16:12:38.921661,2018-11-03T16:12:38.927934,0.006273,3,10 7 2,1,4,
2018-11-03T16:12:38.927947,2018-11-03T16:12:38.933761,0.005814,3,11 8 8,1,4,
2018-11-03T16:12:38.933777,2018-11-03T16:12:38.938730,0.004953,3,9 6 9,1,4,
2018-11-03T16:12:38.938742,2018-11-03T16:12:38.942967,0.004225,3,3 2 7,1,3,
2018-11-03T16:12:38.942981,2018-11-03T16:12:38.948039,0.005058,3,1 2 10,1,4,
