start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-04T14:22:11.980398,2018-11-04T14:22:11.986895,0.006497,1,10,1,0,
2018-11-04T14:22:11.986910,2018-11-04T14:22:11.991718,0.004808,1,1,1,0,
2018-11-04T14:22:11.991730,2018-11-04T14:22:11.996656,0.004926,1,0,1,0,
2018-11-04T14:22:11.996669,2018-11-04T14:22:12.001420,0.004751,1,11,1,0,
2018-11-04T14:22:12.001432,2018-11-04T14:22:12.006286,0.004854,1,4,1,0,
2018-11-04T14:22:12.006297,2018-11-04T14:22:12.011117,0.00482,1,3,1,0,
2018-11-04T14:22:12.011128,2018-11-04T14:22:12.016018,0.00489,1,3,1,0,
2018-11-04T14:22:12.016030,2018-11-04T14:22:12.020898,0.004868,1,2,1,0,
2018-11-04T14:22:12.020910,2018-11-04T14:22:12.025742,0.004832,1,11,1,0,
2018-11-04T14:22:12.025754,2018-11-04T14:22:12.030632,0.004878,1,1,1,0,
2018-11-04T14:22:12.030645,2018-11-04T14:22:12.035459,0.004814,1,10,1,0,
2018-11-04T14:22:12.035471,2018-11-04T14:22:12.040319,0.004848,1,11,1,0,
2018-11-04T14:22:12.040331,2018-11-04T14:22:12.045182,0.004851,1,8,1,0,
2018-11-04T14:22:12.045194,2018-11-04T14:22:12.049971,0.004777,1,1,1,0,
2018-11-04T14:22:12.049983,2018-11-04T14:22:12.054877,0.004894,1,9,1,0,
2018-11-04T14:22:12.054889,2018-11-04T14:22:12.059688,0.004799,1,6,1,0,
2018-11-04T14:22:12.059700,2018-11-04T14:22:12.064573,0.004873,1,0,1,0,
2018-11-04T14:22:12.064586,2018-11-04T14:22:12.069464,0.004878,1,0,1,0,
2018-11-04T14:22:12.069476,2018-11-04T14:22:12.074343,0.004867,1,1,1,0,
2018-11-04T14:22:12.074355,2018-11-04T14:22:12.079204,0.004849,1,3,1,0,
2018-11-04T14:22:12.080088,2018-11-04T14:22:12.088956,0.008868,2,3 8,1,1,
2018-11-04T14:22:12.088970,2018-11-04T14:22:12.103578,0.014608,2,0 8,1,2,
2018-11-04T14:22:12.103592,2018-11-04T14:22:12.118237,0.014645,2,11 10,1,2,
2018-11-04T14:22:12.118251,2018-11-04T14:22:12.132675,0.014424,2,8 6,1,2,
2018-11-04T14:22:12.132690,2018-11-04T14:22:12.147274,0.014584,2,7 9,1,2,
2018-11-04T14:22:12.147288,2018-11-04T14:22:12.166298,0.01901,2,0 2,1,2,
2018-11-04T14:22:12.166312,2018-11-04T14:22:12.181587,0.015275,2,6 5,1,2,
2018-11-04T14:22:12.181818,2018-11-04T14:22:12.196254,0.014436,2,2 3,1,2,
2018-11-04T14:22:12.196268,2018-11-04T14:22:12.210826,0.014558,2,1 1,1,2,
2018-11-04T14:22:12.210839,2018-11-04T14:22:12.225402,0.014563,2,1 5,1,2,
2018-11-04T14:22:12.225416,2018-11-04T14:22:12.239935,0.014519,2,9 4,1,2,
2018-11-04T14:22:12.239949,2018-11-04T14:22:12.254524,0.014575,2,11 7,1,2,
2018-11-04T14:22:12.254539,2018-11-04T14:22:12.269260,0.014721,2,1 6,1,2,
2018-11-04T14:22:12.269275,2018-11-04T14:22:12.278942,0.009667,2,8 4,1,1,
2018-11-04T14:22:12.278956,2018-11-04T14:22:12.293558,0.014602,2,9 5,1,2,
2018-11-04T14:22:12.293787,2018-11-04T14:22:12.308142,0.014355,2,3 11,1,2,
2018-11-04T14:22:12.308157,2018-11-04T14:22:12.322761,0.014604,2,0 10,1,2,
2018-11-04T14:22:12.322775,2018-11-04T14:22:12.337354,0.014579,2,4 1,1,2,
2018-11-04T14:22:12.337367,2018-11-04T14:22:12.351776,0.014409,2,1 6,1,2,
2018-11-04T14:22:12.351791,2018-11-04T14:22:12.366450,0.014659,2,7 10,1,2,
2018-11-04T14:22:12.367263,2018-11-04T14:22:12.401362,0.034099,3,2 5 5,1,6,
2018-11-04T14:22:12.401377,2018-11-04T14:22:12.435429,0.034052,3,11 10 10,1,6,
2018-11-04T14:22:12.435443,2018-11-04T14:22:12.469443,0.034,3,2 11 3,1,6,
2018-11-04T14:22:12.469635,2018-11-04T14:22:12.508183,0.038548,3,4 11 8,1,7,
2018-11-04T14:22:12.508197,2018-11-04T14:22:12.532586,0.024389,3,0 3 0,1,4,
2018-11-04T14:22:12.532601,2018-11-04T14:22:12.552105,0.019504,3,4 1 3,1,3,
2018-11-04T14:22:12.552119,2018-11-04T14:22:12.618121,0.066002,3,5 3 10,1,4,
2018-11-04T14:22:12.618351,2018-11-04T14:22:19.355682,6.737331,3,10 7 2,1,157,
2018-11-04T14:22:19.355698,2018-11-04T14:22:19.357978,0.00228,3,10 7 8,1,3,
2018-11-04T14:22:19.358210,2018-11-04T14:22:19.361058,0.002848,3,8 9 6,1,4,
2018-11-04T14:22:19.361070,2018-11-04T14:22:19.363866,0.002796,3,11 11 3,1,4,
2018-11-04T14:22:19.363877,2018-11-04T14:22:19.367222,0.003345,3,6 10 10,1,5,
2018-11-04T14:22:19.367234,2018-11-04T14:22:19.369475,0.002241,3,8 7 3,1,3,
2018-11-04T14:22:19.369486,2018-11-04T14:22:31.072252,11.702766,3,5 0 9,1,298,
2018-11-04T14:22:31.072508,2018-11-04T14:22:31.075409,0.002901,3,5 4 2,1,4,
2018-11-04T14:22:31.075421,2018-11-04T14:22:31.079389,0.003968,3,11 4 9,1,6,
2018-11-04T14:22:31.079401,2018-11-04T14:22:33.941912,2.862511,3,10 8 4,1,75,
2018-11-04T14:22:33.941997,2018-11-04T14:22:33.944862,0.002865,3,1 1 11,1,4,
2018-11-04T14:22:33.944875,2018-11-04T14:22:33.948651,0.003776,3,0 5 9,1,6,
2018-11-04T14:22:33.948663,2018-11-04T14:22:33.952439,0.003776,3,2 0 4,1,6,
2018-11-04T14:22:33.953232,2018-11-04T14:22:33.960791,0.007559,4,3 10 3 10,1,12,
2018-11-04T14:22:33.960804,2018-11-04T14:22:33.967206,0.006402,4,11 2 3 2,1,10,
