start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2018-11-16T12:10:42.054971,2018-11-16T12:10:42.065180,0.010209,1,10,1,1,1,1,1,1.0
2018-11-16T12:10:42.065356,2018-11-16T12:10:42.069911,0.004555,1,1,1,1,1,1,1,1.0
2018-11-16T12:10:42.070040,2018-11-16T12:10:42.074651,0.004611,1,0,1,1,1,1,1,1.0
2018-11-16T12:10:42.074760,2018-11-16T12:10:42.079515,0.004755,1,11,1,1,1,1,1,1.0
2018-11-16T12:10:42.079609,2018-11-16T12:10:42.084343,0.004734,1,4,1,1,1,1,1,1.0
2018-11-16T12:10:42.084429,2018-11-16T12:10:42.089215,0.004786,1,3,1,1,1,1,1,1.0
2018-11-16T12:10:42.089293,2018-11-16T12:10:42.094077,0.004784,1,3,1,1,1,1,1,1.0
2018-11-16T12:10:42.094155,2018-11-16T12:10:42.098872,0.004717,1,2,1,1,1,1,1,1.0
2018-11-16T12:10:42.098950,2018-11-16T12:10:42.103738,0.004788,1,11,1,1,1,1,1,1.0
2018-11-16T12:10:42.103816,2018-11-16T12:10:42.106264,0.002448,1,1,1,1,1,1,1,1.0
2018-11-16T12:10:42.106343,2018-11-16T12:10:42.111223,0.00488,1,10,1,1,1,1,1,1.0
2018-11-16T12:10:42.111300,2018-11-16T12:10:42.116085,0.004785,1,11,1,1,1,1,1,1.0
2018-11-16T12:10:42.116162,2018-11-16T12:10:42.120957,0.004795,1,8,1,1,1,1,1,1.0
2018-11-16T12:10:42.121034,2018-11-16T12:10:42.125866,0.004832,1,1,1,1,1,1,1,1.0
2018-11-16T12:10:42.125945,2018-11-16T12:10:42.130717,0.004772,1,9,1,1,1,1,1,1.0
2018-11-16T12:10:42.130794,2018-11-16T12:10:42.135544,0.00475,1,6,1,1,1,1,1,1.0
2018-11-16T12:10:42.135619,2018-11-16T12:10:42.140372,0.004753,1,0,1,1,1,1,1,1.0
2018-11-16T12:10:42.140450,2018-11-16T12:10:42.145186,0.004736,1,0,1,1,1,1,1,1.0
2018-11-16T12:10:42.145263,2018-11-16T12:10:42.150075,0.004812,1,1,1,1,1,1,1,1.0
2018-11-16T12:10:42.150153,2018-11-16T12:10:42.154935,0.004782,1,3,1,1,1,1,1,1.0
2018-11-16T12:10:42.155521,2018-11-16T12:10:42.164655,0.009134,2,3 8,1,2,2,2,2,1.5
2018-11-16T12:10:42.164800,2018-11-16T12:10:42.179152,0.014352,2,0 8,1,3,2,2,2,1.6875
2018-11-16T12:10:42.179296,2018-11-16T12:10:42.193585,0.014289,2,11 10,1,3,2,2,2,1.6875
2018-11-16T12:10:42.193730,2018-11-16T12:10:42.208079,0.014349,2,8 6,1,3,2,2,2,1.6875
2018-11-16T12:10:42.208222,2018-11-16T12:10:42.222714,0.014492,2,7 9,1,3,2,2,2,1.6875
2018-11-16T12:10:42.222858,2018-11-16T12:10:42.237315,0.014457,2,0 2,1,3,2,2,2,1.6875
2018-11-16T12:10:42.237460,2018-11-16T12:10:42.251903,0.014443,2,6 5,1,3,2,2,2,1.6875
2018-11-16T12:10:42.252103,2018-11-16T12:10:42.266498,0.014395,2,2 3,1,3,2,2,2,1.6875
2018-11-16T12:10:42.266749,2018-11-16T12:10:42.281087,0.014338,2,1 1,1,3,2,2,2,1.6875
2018-11-16T12:10:42.281232,2018-11-16T12:10:42.295661,0.014429,2,1 5,1,3,2,2,2,1.6875
2018-11-16T12:10:42.295859,2018-11-16T12:10:42.307033,0.011174,2,9 4,1,3,2,2,2,1.6875
2018-11-16T12:10:42.307234,2018-11-16T12:10:42.321781,0.014547,2,11 7,1,3,2,2,2,1.6875
2018-11-16T12:10:42.321924,2018-11-16T12:10:42.336384,0.01446,2,1 6,1,3,2,2,2,1.6875
2018-11-16T12:10:42.336580,2018-11-16T12:10:42.346132,0.009552,2,8 4,1,2,2,2,2,1.5
2018-11-16T12:10:42.346270,2018-11-16T12:10:42.360597,0.014327,2,9 5,1,3,2,2,2,1.6875
2018-11-16T12:10:42.360796,2018-11-16T12:10:42.375080,0.014284,2,3 11,1,3,2,2,2,1.6875
2018-11-16T12:10:42.375334,2018-11-16T12:10:42.389662,0.014328,2,0 10,1,3,2,2,2,1.6875
2018-11-16T12:10:42.389863,2018-11-16T12:10:42.404280,0.014417,2,4 1,1,3,2,2,2,1.6875
2018-11-16T12:10:42.404481,2018-11-16T12:10:42.418831,0.01435,2,1 6,1,3,2,2,2,1.6875
2018-11-16T12:10:42.419027,2018-11-16T12:10:42.433354,0.014327,2,7 10,1,3,2,2,2,1.6875
2018-11-16T12:10:42.434018,2018-11-16T12:10:42.462431,0.028413,3,2 5 5,1,6,3,3,3,2.3142857142857145
2018-11-16T12:10:42.462757,2018-11-16T12:10:42.467281,0.004524,3,4 11 10,1,1,1,1,1,1.0
2018-11-16T12:10:42.467361,2018-11-16T12:10:42.496400,0.029039,3,10 1 9,1,6,3,3,3,2.2096774193548385
2018-11-16T12:10:42.496772,2018-11-16T12:10:42.523992,0.02722,3,8 11 3,1,6,3,3,3,2.370967741935484
2018-11-16T12:10:42.524313,2018-11-16T12:10:42.548192,0.023879,3,4 11 8,1,5,3,3,3,2.0384615384615383
2018-11-16T12:10:42.548557,2018-11-16T12:10:42.572540,0.023983,3,5 0 3,1,5,3,3,3,2.230769230769231
2018-11-16T12:10:42.572858,2018-11-16T12:10:42.596800,0.023942,3,6 4 1,1,5,3,3,3,2.230769230769231
2018-11-16T12:10:42.597112,2018-11-16T12:10:42.630837,0.033725,3,11 3 10,1,7,3,3,3,2.3333333333333335
2018-11-16T12:10:42.631216,2018-11-16T12:10:42.659991,0.028775,3,7 2 4,1,6,3,3,3,2.2096774193548385
2018-11-16T12:10:42.660409,2018-11-16T12:10:42.693959,0.03355,3,11 8 8,1,7,3,3,3,2.4125
2018-11-16T12:10:42.694289,2018-11-16T12:10:42.709999,0.01571,3,6 9 6,1,4,3,3,3,2.0238095238095237
2018-11-16T12:10:42.710254,2018-11-16T12:10:42.748933,0.038679,3,2 7 0,1,8,3,3,3,2.488888888888889
2018-11-16T12:10:42.749320,2018-11-16T12:10:42.773361,0.024041,3,10 6 9,1,5,3,3,3,2.230769230769231
2018-11-16T12:10:42.773674,2018-11-16T12:10:42.831383,0.057709,3,6 9 7,1,12,3,3,3,2.4836065573770494
2018-11-16T12:10:42.831890,2018-11-16T12:10:42.875049,0.043159,3,11 1 10,1,9,3,3,3,2.282608695652174
2018-11-16T12:10:42.875543,2018-11-16T12:10:42.936898,0.061355,3,5 1 4,1,13,3,3,4,2.606060606060606
2018-11-16T12:10:42.937677,2018-11-16T12:10:42.961170,0.023493,3,11 4 8,1,5,3,3,3,2.0384615384615383
2018-11-16T12:10:42.961488,2018-11-16T12:10:42.990264,0.028776,3,1 10 10,1,6,3,3,3,2.3142857142857145
2018-11-16T12:10:42.990592,2018-11-16T12:10:43.009665,0.019073,3,3 2 5,1,4,3,3,3,2.0238095238095237
2018-11-16T12:10:43.009923,2018-11-16T12:10:43.038836,0.028913,3,8 0 9,1,6,3,3,3,2.2096774193548385
2018-11-16T12:10:43.039781,2018-11-16T12:10:43.138575,0.098794,4,0 1 5 4,1,21,4,4,4,3.185810810810811
2018-11-16T12:10:43.140222,2018-11-16T12:10:43.196963,0.056741,4,7 8 10 7,1,12,4,4,5,2.9754098360655736
2018-11-16T12:10:43.197518,2018-11-16T12:10:43.308520,0.111002,4,3 8 11 11,1,23,4,4,4,3.0555555555555554
2018-11-16T12:10:43.309992,2018-11-16T12:10:43.375789,0.065797,4,1 3 3 1,1,14,4,4,4,3.1027027027027025
2018-11-16T12:10:43.376723,2018-11-16T12:10:43.482412,0.105689,4,9 0 1 11,1,22,4,4,6,3.471223021582734
2018-11-16T12:10:43.483565,2018-11-16T12:10:43.532673,0.049108,4,10 7 3 8,1,11,4,4,4,2.9214285714285713
2018-11-16T12:10:43.533345,2018-11-16T12:10:43.624759,0.091414,4,3 7 6 3,1,19,4,4,6,3.6550387596899223
2018-11-16T12:10:43.625962,2018-11-16T12:10:43.639167,0.013205,4,0 10 10 10,1,3,2,2,2,1.6875
2018-11-16T12:10:43.639367,2018-11-16T12:10:43.697356,0.057989,4,0 11 1 3,1,12,4,4,4,2.6475409836065573
2018-11-16T12:10:43.698025,2018-11-16T12:10:44.246149,0.548124,4,6 2 4 7,1,115,20,8,8,5.158644400785855
2018-11-16T12:10:44.258233,2018-11-16T12:10:44.377621,0.119388,4,1 9 1 10,1,34,4,4,5,3.4098360655737703
2018-11-16T12:10:44.379488,2018-11-16T12:10:44.523206,0.143718,4,9 8 5 4,1,30,4,4,6,4.138686131386861
2018-11-16T12:10:44.525030,2018-11-16T12:10:44.537795,0.012765,4,5 1 0 7,1,3,2,2,2,1.6875
2018-11-16T12:10:44.537945,2018-11-16T12:10:44.659028,0.121083,4,9 1 1 8,1,25,4,4,5,3.2373417721518987
2018-11-16T12:10:44.660472,2018-11-16T12:10:44.949951,0.289479,4,8 11 4 9,1,61,16,4,7,4.505548705302096
2018-11-16T12:10:44.951784,2018-11-16T12:10:45.243514,0.29173,4,10 6 4 0,1,61,38,4,6,3.3620689655172415
2018-11-16T12:10:45.247262,2018-11-16T12:10:45.371039,0.123777,4,4 5 0 5,1,26,4,4,5,3.467005076142132
2018-11-16T12:10:45.373010,2018-11-16T12:10:45.800322,0.427312,4,2 2 6 2,1,188,4,4,11,6.195542046605876
2018-11-16T12:10:45.805876,2018-11-16T12:10:45.812604,0.006728,4,11 4 8 3,1,14,4,4,4,2.835294117647059
2018-11-16T12:10:45.813499,2018-11-16T12:10:45.820023,0.006524,4,9 9 4 6,1,14,4,4,4,2.7816901408450705
2018-11-16T12:10:45.821343,2018-11-16T12:10:45.844032,0.022689,5,6 9 9 10 5,1,47,5,5,6,3.60797342192691
2018-11-16T12:10:45.847082,2018-11-16T12:10:45.900091,0.053009,5,10 3 3 2 0,1,108,5,5,7,4.976152110860458
2018-11-16T12:10:45.909222,2018-11-16T12:10:45.963875,0.054653,5,7 2 11 7 7,1,108,5,5,8,4.186922530206112
2018-11-16T12:10:45.969677,2018-11-16T12:10:46.390579,0.420902,5,6 6 8 11 11,1,525,31,5,11,7.280940046749636
2018-11-16T12:10:46.412755,2018-11-16T12:10:46.513123,0.100368,5,0 11 8 4 0,1,161,19,9,9,6.373913043478261
2018-11-16T12:10:46.550241,2018-11-16T12:10:46.594136,0.043895,5,0 3 4 11 4,1,84,5,5,7,5.328986960882648
2018-11-16T12:10:46.598457,2018-11-16T12:10:46.665630,0.067173,5,7 7 9 0 11,1,138,5,5,6,4.065625
2018-11-16T12:10:46.675956,2018-11-16T12:10:46.708193,0.032237,5,8 7 6 3 8,1,67,5,5,5,3.762376237623762
2018-11-16T12:10:46.712829,2018-11-16T12:10:46.715654,0.002825,5,0 8 6 1 3,1,6,3,3,3,2.2096774193548385
2018-11-16T12:10:46.715981,2018-11-16T12:10:46.834234,0.118253,5,1 10 2 7 11,1,195,11,5,7,4.633093525179856
