start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-04T08:27:20.329781,2018-11-04T08:27:20.332598,0.002817,1,10,1,0,
2018-11-04T08:27:20.332611,2018-11-04T08:27:20.333155,0.000544,1,1,1,0,
2018-11-04T08:27:20.333164,2018-11-04T08:27:20.333674,0.00051,1,0,1,0,
2018-11-04T08:27:20.333682,2018-11-04T08:27:20.334183,0.000501,1,11,1,0,
2018-11-04T08:27:20.334190,2018-11-04T08:27:20.334692,0.000502,1,4,1,0,
2018-11-04T08:27:20.334699,2018-11-04T08:27:20.335204,0.000505,1,3,1,0,
2018-11-04T08:27:20.335211,2018-11-04T08:27:20.335708,0.000497,1,3,1,0,
2018-11-04T08:27:20.335716,2018-11-04T08:27:20.336215,0.000499,1,2,1,0,
2018-11-04T08:27:20.336222,2018-11-04T08:27:20.336726,0.000504,1,11,1,0,
2018-11-04T08:27:20.336734,2018-11-04T08:27:20.337244,0.00051,1,1,1,0,
2018-11-04T08:27:20.337251,2018-11-04T08:27:20.337760,0.000509,1,10,1,0,
2018-11-04T08:27:20.337767,2018-11-04T08:27:20.338265,0.000498,1,11,1,0,
2018-11-04T08:27:20.338272,2018-11-04T08:27:20.338771,0.000499,1,8,1,0,
2018-11-04T08:27:20.338778,2018-11-04T08:27:20.339535,0.000757,1,1,1,0,
2018-11-04T08:27:20.339542,2018-11-04T08:27:20.340099,0.000557,1,9,1,0,
2018-11-04T08:27:20.340106,2018-11-04T08:27:20.340612,0.000506,1,6,1,0,
2018-11-04T08:27:20.340619,2018-11-04T08:27:20.341121,0.000502,1,0,1,0,
2018-11-04T08:27:20.341128,2018-11-04T08:27:20.341791,0.000663,1,0,1,0,
2018-11-04T08:27:20.341798,2018-11-04T08:27:20.342306,0.000508,1,1,1,0,
2018-11-04T08:27:20.342313,2018-11-04T08:27:20.342818,0.000505,1,3,1,0,
2018-11-04T08:27:20.356262,2018-11-04T08:27:20.357577,0.001315,2,3 8,1,1,
2018-11-04T08:27:20.357588,2018-11-04T08:27:20.359316,0.001728,2,0 8,1,2,
2018-11-04T08:27:20.359325,2018-11-04T08:27:20.361151,0.001826,2,11 10,1,2,
2018-11-04T08:27:20.361161,2018-11-04T08:27:20.362742,0.001581,2,8 6,1,2,
2018-11-04T08:27:20.362751,2018-11-04T08:27:20.364417,0.001666,2,7 9,1,2,
2018-11-04T08:27:20.364426,2018-11-04T08:27:20.366040,0.001614,2,0 2,1,2,
2018-11-04T08:27:20.366050,2018-11-04T08:27:20.367777,0.001727,2,6 5,1,2,
2018-11-04T08:27:20.367786,2018-11-04T08:27:20.373978,0.006192,2,2 3,1,2,
2018-11-04T08:27:20.373991,2018-11-04T08:27:20.375707,0.001716,2,1 1,1,2,
