start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2018-11-12T11:46:01.008596,2018-11-12T11:46:01.010082,0.001486,1,10,1,1,1,1,1,1.0
2018-11-12T11:46:01.010165,2018-11-12T11:46:01.010265,0.0001,1,1,1,1,1,1,1,1.0
2018-11-12T11:46:01.010336,2018-11-12T11:46:01.010422,8.6e-05,1,0,1,1,1,1,1,1.0
2018-11-12T11:46:01.010491,2018-11-12T11:46:01.010576,8.5e-05,1,11,1,1,1,1,1,1.0
2018-11-12T11:46:01.010643,2018-11-12T11:46:01.010727,8.4e-05,1,4,1,1,1,1,1,1.0
2018-11-12T11:46:01.010795,2018-11-12T11:46:01.010879,8.4e-05,1,3,1,1,1,1,1,1.0
2018-11-12T11:46:01.010947,2018-11-12T11:46:01.011030,8.3e-05,1,3,1,1,1,1,1,1.0
2018-11-12T11:46:01.011097,2018-11-12T11:46:01.011180,8.3e-05,1,2,1,1,1,1,1,1.0
2018-11-12T11:46:01.011247,2018-11-12T11:46:01.011331,8.4e-05,1,11,1,1,1,1,1,1.0
2018-11-12T11:46:01.011397,2018-11-12T11:46:01.011480,8.3e-05,1,1,1,1,1,1,1,1.0
2018-11-12T11:46:01.011548,2018-11-12T11:46:01.011633,8.5e-05,1,10,1,1,1,1,1,1.0
2018-11-12T11:46:01.011699,2018-11-12T11:46:01.011782,8.3e-05,1,11,1,1,1,1,1,1.0
2018-11-12T11:46:01.011849,2018-11-12T11:46:01.011932,8.3e-05,1,8,1,1,1,1,1,1.0
2018-11-12T11:46:01.012013,2018-11-12T11:46:01.012097,8.4e-05,1,1,1,1,1,1,1,1.0
2018-11-12T11:46:01.012166,2018-11-12T11:46:01.012248,8.2e-05,1,9,1,1,1,1,1,1.0
2018-11-12T11:46:01.012314,2018-11-12T11:46:01.012397,8.3e-05,1,6,1,1,1,1,1,1.0
2018-11-12T11:46:01.012461,2018-11-12T11:46:01.012543,8.2e-05,1,0,1,1,1,1,1,1.0
2018-11-12T11:46:01.012611,2018-11-12T11:46:01.012693,8.2e-05,1,0,1,1,1,1,1,1.0
2018-11-12T11:46:01.012760,2018-11-12T11:46:01.012842,8.2e-05,1,1,1,1,1,1,1,1.0
2018-11-12T11:46:01.012909,2018-11-12T11:46:01.012991,8.2e-05,1,3,1,1,1,1,1,1.0
2018-11-12T11:46:01.024155,2018-11-12T11:46:01.025884,0.001729,2,3 8,1,2,2,2,2,1.5
2018-11-12T11:46:01.026032,2018-11-12T11:46:01.027334,0.001302,2,8 3,1,4,2,2,2,1.7857142857142858
2018-11-12T11:46:01.027481,2018-11-12T11:46:01.028913,0.001432,2,11 8,1,4,2,2,2,1.7857142857142858
2018-11-12T11:46:01.029060,2018-11-12T11:46:01.030224,0.001164,2,7 9,1,4,2,2,2,1.7857142857142858
