start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2018-11-11T17:12:40.206703,2018-11-11T17:12:40.209321,0.002618,1,10,1,1,1,1,1,1.0
2018-11-11T17:12:40.209422,2018-11-11T17:12:40.209954,0.000532,1,1,1,1,1,1,1,1.0
2018-11-11T17:12:40.210035,2018-11-11T17:12:40.210509,0.000474,1,0,1,1,1,1,1,1.0
2018-11-11T17:12:40.210588,2018-11-11T17:12:40.211086,0.000498,1,11,1,1,1,1,1,1.0
2018-11-11T17:12:40.211163,2018-11-11T17:12:40.211678,0.000515,1,4,1,1,1,1,1,1.0
2018-11-11T17:12:40.211760,2018-11-11T17:12:40.212213,0.000453,1,3,1,1,1,1,1,1.0
2018-11-11T17:12:40.212294,2018-11-11T17:12:40.212724,0.00043,1,3,1,1,1,1,1,1.0
2018-11-11T17:12:40.212803,2018-11-11T17:12:40.213231,0.000428,1,2,1,1,1,1,1,1.0
2018-11-11T17:12:40.213311,2018-11-11T17:12:40.214184,0.000873,1,11,1,1,1,1,1,1.0
2018-11-11T17:12:40.214265,2018-11-11T17:12:40.214701,0.000436,1,1,1,1,1,1,1,1.0
2018-11-11T17:12:40.214783,2018-11-11T17:12:40.215215,0.000432,1,10,1,1,1,1,1,1.0
2018-11-11T17:12:40.215293,2018-11-11T17:12:40.215722,0.000429,1,11,1,1,1,1,1,1.0
2018-11-11T17:12:40.215800,2018-11-11T17:12:40.216253,0.000453,1,8,1,1,1,1,1,1.0
2018-11-11T17:12:40.216332,2018-11-11T17:12:40.216942,0.00061,1,1,1,1,1,1,1,1.0
2018-11-11T17:12:40.217020,2018-11-11T17:12:40.217450,0.00043,1,9,1,1,1,1,1,1.0
2018-11-11T17:12:40.217529,2018-11-11T17:12:40.218002,0.000473,1,6,1,1,1,1,1,1.0
2018-11-11T17:12:40.218079,2018-11-11T17:12:40.218553,0.000474,1,0,1,1,1,1,1,1.0
2018-11-11T17:12:40.218632,2018-11-11T17:12:40.219097,0.000465,1,0,1,1,1,1,1,1.0
2018-11-11T17:12:40.219174,2018-11-11T17:12:40.219603,0.000429,1,1,1,1,1,1,1,1.0
2018-11-11T17:12:40.219681,2018-11-11T17:12:40.220189,0.000508,1,3,1,1,1,1,1,1.0
2018-11-11T17:12:40.220832,2018-11-11T17:12:40.222070,0.001238,2,3 8,1,2,2,2,2,1.5
2018-11-11T17:12:40.222219,2018-11-11T17:12:40.223764,0.001545,2,0 8,1,3,2,2,2,1.6875
2018-11-11T17:12:40.223914,2018-11-11T17:12:40.225301,0.001387,2,11 10,1,3,2,2,2,1.6875
2018-11-11T17:12:40.225448,2018-11-11T17:12:40.227253,0.001805,2,8 6,1,3,2,2,2,1.6875
2018-11-11T17:12:40.227399,2018-11-11T17:12:40.228802,0.001403,2,7 9,1,3,2,2,2,1.6875
2018-11-11T17:12:40.228948,2018-11-11T17:12:40.230597,0.001649,2,0 2,1,3,2,2,2,1.6875
2018-11-11T17:12:40.230744,2018-11-11T17:12:40.232116,0.001372,2,6 5,1,3,2,2,2,1.6875
2018-11-11T17:12:40.232314,2018-11-11T17:12:40.234072,0.001758,2,2 3,1,3,2,2,2,1.6875
2018-11-11T17:12:40.234274,2018-11-11T17:12:40.235684,0.00141,2,1 1,1,3,2,2,2,1.6875
2018-11-11T17:12:40.235885,2018-11-11T17:12:40.237537,0.001652,2,1 5,1,3,2,2,2,1.6875
2018-11-11T17:12:40.237737,2018-11-11T17:12:40.239399,0.001662,2,9 4,1,3,2,2,2,1.6875
2018-11-11T17:12:40.239603,2018-11-11T17:12:40.240992,0.001389,2,11 7,1,3,2,2,2,1.6875
