start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-04T08:26:41.908978,2018-11-04T08:26:41.911801,0.002823,1,10,1,0,
2018-11-04T08:26:41.911814,2018-11-04T08:26:41.912384,0.00057,1,1,1,0,
2018-11-04T08:26:41.912393,2018-11-04T08:26:41.912917,0.000524,1,0,1,0,
2018-11-04T08:26:41.912925,2018-11-04T08:26:41.913594,0.000669,1,11,1,0,
2018-11-04T08:26:41.913602,2018-11-04T08:26:41.914103,0.000501,1,4,1,0,
2018-11-04T08:26:41.914110,2018-11-04T08:26:41.914697,0.000587,1,3,1,0,
2018-11-04T08:26:41.914704,2018-11-04T08:26:41.915281,0.000577,1,3,1,0,
2018-11-04T08:26:41.915288,2018-11-04T08:26:41.915787,0.000499,1,2,1,0,
2018-11-04T08:26:41.915794,2018-11-04T08:26:41.916335,0.000541,1,11,1,0,
2018-11-04T08:26:41.916343,2018-11-04T08:26:41.916934,0.000591,1,1,1,0,
2018-11-04T08:26:41.916941,2018-11-04T08:26:41.917520,0.000579,1,10,1,0,
2018-11-04T08:26:41.917527,2018-11-04T08:26:41.918029,0.000502,1,11,1,0,
2018-11-04T08:26:41.918036,2018-11-04T08:26:41.918536,0.0005,1,8,1,0,
2018-11-04T08:26:41.918543,2018-11-04T08:26:41.919043,0.0005,1,1,1,0,
2018-11-04T08:26:41.919050,2018-11-04T08:26:41.919856,0.000806,1,9,1,0,
2018-11-04T08:26:41.919863,2018-11-04T08:26:41.920376,0.000513,1,6,1,0,
2018-11-04T08:26:41.920383,2018-11-04T08:26:41.920884,0.000501,1,0,1,0,
2018-11-04T08:26:41.920891,2018-11-04T08:26:41.921398,0.000507,1,0,1,0,
2018-11-04T08:26:41.921405,2018-11-04T08:26:41.922103,0.000698,1,1,1,0,
2018-11-04T08:26:41.922111,2018-11-04T08:26:41.922631,0.00052,1,3,1,0,
2018-11-04T08:26:41.923088,2018-11-04T08:26:41.924524,0.001436,2,3 8,1,1,
2018-11-04T08:26:41.924534,2018-11-04T08:26:41.926133,0.001599,2,0 8,1,2,
2018-11-04T08:26:41.926142,2018-11-04T08:26:41.928310,0.002168,2,11 10,1,2,
2018-11-04T08:26:41.928320,2018-11-04T08:26:41.929889,0.001569,2,8 6,1,2,
2018-11-04T08:26:41.929898,2018-11-04T08:26:41.931735,0.001837,2,7 9,1,2,
2018-11-04T08:26:41.931745,2018-11-04T08:26:41.933664,0.001919,2,0 2,1,2,
2018-11-04T08:26:41.933673,2018-11-04T08:26:41.935429,0.001756,2,6 5,1,2,
