start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-03T07:28:22.929931,2018-11-03T07:28:22.936689,0.006758,1,10,1,0,
2018-11-03T07:28:22.936702,2018-11-03T07:28:22.941870,0.005168,1,1,1,0,
2018-11-03T07:28:22.941880,2018-11-03T07:28:22.947282,0.005402,1,0,1,0,
2018-11-03T07:28:22.947292,2018-11-03T07:28:22.949983,0.002691,1,11,1,0,
2018-11-03T07:28:22.949994,2018-11-03T07:28:22.955445,0.005451,1,4,1,0,
2018-11-03T07:28:22.955456,2018-11-03T07:28:22.960925,0.005469,1,3,1,0,
2018-11-03T07:28:22.960935,2018-11-03T07:28:22.966354,0.005419,1,3,1,0,
2018-11-03T07:28:22.966363,2018-11-03T07:28:22.971814,0.005451,1,2,1,0,
2018-11-03T07:28:22.971823,2018-11-03T07:28:22.977195,0.005372,1,11,1,0,
2018-11-03T07:28:22.977204,2018-11-03T07:28:22.982637,0.005433,1,1,1,0,
2018-11-03T07:28:22.982645,2018-11-03T07:28:22.988060,0.005415,1,10,1,0,
2018-11-03T07:28:22.988068,2018-11-03T07:28:22.993530,0.005462,1,11,1,0,
2018-11-03T07:28:22.993539,2018-11-03T07:28:22.998982,0.005443,1,8,1,0,
2018-11-03T07:28:22.998991,2018-11-03T07:28:23.004425,0.005434,1,1,1,0,
2018-11-03T07:28:23.004433,2018-11-03T07:28:23.009883,0.00545,1,9,1,0,
2018-11-03T07:28:23.009892,2018-11-03T07:28:23.015325,0.005433,1,6,1,0,
2018-11-03T07:28:23.015334,2018-11-03T07:28:23.020775,0.005441,1,0,1,0,
2018-11-03T07:28:23.020784,2018-11-03T07:28:23.026214,0.00543,1,0,1,0,
2018-11-03T07:28:23.026222,2018-11-03T07:28:23.031681,0.005459,1,1,1,0,
2018-11-03T07:28:23.031757,2018-11-03T07:28:23.037161,0.005404,1,3,1,0,
2018-11-03T07:28:23.037675,2018-11-03T07:28:23.047998,0.010323,2,3 8,1,1,
2018-11-03T07:28:23.048008,2018-11-03T07:28:23.064358,0.01635,2,0 8,1,2,
2018-11-03T07:28:23.064371,2018-11-03T07:28:23.080652,0.016281,2,11 10,1,2,
2018-11-03T07:28:23.080663,2018-11-03T07:28:23.097007,0.016344,2,8 6,1,2,
2018-11-03T07:28:23.097018,2018-11-03T07:28:23.113346,0.016328,2,7 9,1,2,
2018-11-03T07:28:23.113358,2018-11-03T07:28:23.129723,0.016365,2,0 2,1,2,
2018-11-03T07:28:23.129736,2018-11-03T07:28:23.146056,0.01632,2,6 5,1,2,
2018-11-03T07:28:23.146126,2018-11-03T07:28:23.162388,0.016262,2,2 3,1,2,
2018-11-03T07:28:23.162400,2018-11-03T07:28:23.175950,0.01355,2,1 1,1,2,
2018-11-03T07:28:23.175962,2018-11-03T07:28:23.192218,0.016256,2,1 5,1,2,
2018-11-03T07:28:23.192231,2018-11-03T07:28:23.208568,0.016337,2,9 4,1,2,
2018-11-03T07:28:23.208581,2018-11-03T07:28:23.224869,0.016288,2,11 7,1,2,
2018-11-03T07:28:23.224880,2018-11-03T07:28:23.241224,0.016344,2,1 6,1,2,
2018-11-03T07:28:23.241237,2018-11-03T07:28:23.252094,0.010857,2,8 4,1,1,
2018-11-03T07:28:23.252166,2018-11-03T07:28:23.268420,0.016254,2,9 5,1,2,
2018-11-03T07:28:23.268431,2018-11-03T07:28:23.284821,0.01639,2,3 11,1,2,
2018-11-03T07:28:23.284835,2018-11-03T07:28:23.301364,0.016529,2,0 10,1,2,
2018-11-03T07:28:23.301374,2018-11-03T07:28:23.317999,0.016625,2,4 1,1,2,
2018-11-03T07:28:23.318013,2018-11-03T07:28:23.335216,0.017203,2,1 6,1,2,
2018-11-03T07:28:23.335226,2018-11-03T07:28:23.352339,0.017113,2,7 10,1,2,
2018-11-03T07:28:23.360227,2018-11-03T07:28:23.401174,0.040947,3,2 5 5,1,6,
2018-11-03T07:28:23.401185,2018-11-03T07:28:23.441207,0.040022,3,11 10 10,1,6,
2018-11-03T07:28:23.441218,2018-11-03T07:28:23.481248,0.04003,3,2 11 3,1,6,
2018-11-03T07:28:23.481421,2018-11-03T07:28:23.527183,0.045762,3,4 11 8,1,7,
2018-11-03T07:28:23.527194,2018-11-03T07:28:23.555916,0.028722,3,0 3 0,1,4,
2018-11-03T07:28:23.555928,2018-11-03T07:28:23.578822,0.022894,3,4 1 3,1,3,
2018-11-03T07:28:23.578832,2018-11-03T07:28:23.607490,0.028658,3,5 3 10,1,4,
2018-11-03T07:28:23.607701,2018-11-03T07:28:24.495146,0.887445,3,10 7 2,1,81,
2018-11-03T07:28:24.495159,2018-11-03T07:28:24.515843,0.020684,3,4 6 2,1,3,
2018-11-03T07:28:24.516077,2018-11-03T07:28:24.559316,0.043239,3,11 11 4,1,7,
2018-11-03T07:28:24.559328,2018-11-03T07:28:24.598236,0.038908,3,1 10 10,1,6,
2018-11-03T07:28:24.598250,2018-11-03T07:28:24.620896,0.022646,3,2 5 2,1,3,
2018-11-03T07:28:24.621120,2018-11-03T07:28:24.648092,0.026972,3,0 9 5,1,4,
2018-11-03T07:28:24.648104,2018-11-03T07:28:24.681086,0.032982,3,1 5 4,1,5,
2018-11-03T07:28:24.681098,2018-11-03T07:28:24.704023,0.022925,3,3 1 1,1,3,
2018-11-03T07:28:24.704037,2018-11-03T07:28:24.795050,0.091013,3,1 8 10,1,19,
2018-11-03T07:28:24.795133,2018-11-03T07:28:24.798592,0.003459,3,11 3 11,1,4,
2018-11-03T07:28:24.798603,2018-11-03T07:28:24.803923,0.00532,3,10 10 5,1,7,
2018-11-03T07:28:24.803933,2018-11-03T07:28:24.807962,0.004029,3,1 3 3,1,5,
2018-11-03T07:28:24.807973,2018-11-03T07:28:24.811494,0.003521,3,0 9 8,1,5,
2018-11-03T07:28:24.811910,2018-11-03T07:28:24.882562,0.070652,4,1 11 10 0,1,51,
2018-11-03T07:28:24.882576,2018-11-03T07:28:25.428120,0.545544,4,6 5 6 6,1,75,
2018-11-03T07:28:25.428252,2018-11-03T07:28:25.434608,0.006356,4,3 6 2 6,1,7,
2018-11-03T07:28:25.434620,2018-11-03T07:28:26.457899,1.023279,4,6 11 11 8,1,201,
2018-11-03T07:28:26.458026,2018-11-03T07:28:26.770066,0.31204,4,7 4 0 1,1,68,
2018-11-03T07:28:26.770141,2018-11-03T07:28:26.775916,0.005775,4,3 10 1 5,1,8,
2018-11-03T07:28:26.775928,2018-11-03T07:28:26.777929,0.002001,4,2 3 2 2,1,2,
2018-11-03T07:28:26.777938,2018-11-03T07:28:26.958732,0.180794,4,0 2 11 6,1,38,
2018-11-03T07:28:26.958807,2018-11-03T07:28:26.964230,0.005423,4,4 1 4 5,1,8,
2018-11-03T07:28:26.964241,2018-11-03T07:28:27.937323,0.973082,4,10 8 5 0,1,161,
2018-11-03T07:28:27.937404,2018-11-03T07:29:27.965407,60.028003,4,2 10 1 4,0,4370,
2018-11-03T07:29:27.965500,2018-11-03T07:29:27.970353,0.004853,4,1 8 0 1,1,7,
2018-11-03T07:29:27.970364,2018-11-03T07:29:27.976448,0.006084,4,2 2 10 11,1,8,
2018-11-03T07:29:27.976460,2018-11-03T07:29:27.978732,0.002272,4,7 6 6 1,1,2,
2018-11-03T07:29:27.978743,2018-11-03T07:29:27.984846,0.006103,4,10 8 10 5,1,8,
2018-11-03T07:29:27.984856,2018-11-03T07:29:30.714822,2.729966,4,8 11 3 0,1,355,
2018-11-03T07:29:30.714904,2018-11-03T07:29:37.926618,7.211714,4,7 8 10 10,1,681,
2018-11-03T07:29:37.926876,2018-11-03T07:29:40.253828,2.326952,4,8 11 8 8,1,262,
2018-11-03T07:29:40.254072,2018-11-03T07:29:41.426641,1.172569,4,10 2 2 7,1,246,
2018-11-03T07:29:41.426879,2018-11-03T07:29:41.431336,0.004457,4,6 8 11 4,1,6,
2018-11-03T07:29:41.432092,2018-11-03T07:30:41.465964,60.033872,5,7 5 9 0 11,0,5679,
2018-11-03T07:30:41.466039,2018-11-03T07:30:44.687606,3.221567,5,2 5 5 7 4,1,850,
2018-11-03T07:30:44.687777,2018-11-03T07:30:44.918777,0.231,5,10 3 6 3 2,1,100,
2018-11-03T07:30:44.918911,2018-11-03T07:31:44.788896,59.869985,5,0 9 9 4 9,1,4574,
2018-11-03T07:31:44.788987,2018-11-03T07:32:44.825293,60.036306,5,5 5 9 11 6,0,4156,
2018-11-03T07:32:44.825436,2018-11-03T07:32:44.828596,0.00316,5,10 11 3 8 9,1,4,
2018-11-03T07:32:44.828607,2018-11-03T07:32:45.200348,0.371741,5,3 0 9 1 4,1,103,
2018-11-03T07:32:45.200480,2018-11-03T07:32:45.703112,0.502632,5,8 5 2 7 10,1,118,
2018-11-03T07:32:45.703243,2018-11-03T07:32:45.957195,0.253952,5,4 9 8 8 11,1,48,
2018-11-03T07:32:45.957324,2018-11-03T07:32:46.287156,0.329832,5,6 11 6 7 4,1,91,
2018-11-03T07:32:46.300011,2018-11-03T07:33:46.318301,60.01829,5,1 1 10 11 6,0,3547,
2018-11-03T07:33:46.318449,2018-11-03T07:33:46.343513,0.025064,5,1 10 7 8 9,1,13,
2018-11-03T07:33:46.343526,2018-11-03T07:33:46.347079,0.003553,5,7 8 6 1 3,1,5,
2018-11-03T07:33:46.347089,2018-11-03T07:33:47.996074,1.648985,5,5 7 6 10 11,1,246,
2018-11-03T07:33:47.996212,2018-11-03T07:34:48.031956,60.035744,5,2 4 4 2 1,0,3308,
2018-11-03T07:34:48.032060,2018-11-03T07:34:48.036232,0.004172,5,2 0 11 4 9,1,4,
2018-11-03T07:34:48.036243,2018-11-03T07:34:53.834543,5.7983,5,9 10 5 7 8,1,542,
2018-11-03T07:34:53.844009,2018-11-03T07:34:53.847396,0.003387,5,6 6 4 1 6,1,4,
2018-11-03T07:34:53.847408,2018-11-03T07:34:55.518230,1.670822,5,10 8 5 9 5,1,310,
2018-11-03T07:34:55.518369,2018-11-03T07:34:57.784646,2.266277,5,3 6 5 2 11,1,273,
2018-11-03T07:34:57.785227,2018-11-03T07:35:00.362102,2.576875,6,0 11 4 2 4 2,1,857,
2018-11-03T07:35:00.362271,2018-11-03T07:35:06.182150,5.819879,6,11 9 7 9 6 10,1,2058,
2018-11-03T07:35:06.182304,2018-11-03T07:35:13.661404,7.4791,6,1 8 11 4 2 5,1,738,
2018-11-03T07:35:13.661547,2018-11-03T07:35:13.663656,0.002109,6,3 8 9 2 1 8,1,2,
2018-11-03T07:35:13.663667,2018-11-03T07:35:23.462743,9.799076,6,7 8 5 1 9 11,1,1068,
2018-11-03T07:35:23.462916,2018-11-03T07:35:23.475737,0.012821,6,5 5 10 6 2 11,1,18,
2018-11-03T07:35:23.475751,2018-11-03T07:36:23.491487,60.015736,6,11 10 9 5 7 8,0,3640,
2018-11-03T07:36:23.491638,2018-11-03T07:36:46.193351,22.701713,6,1 2 0 4 11 7,1,1396,
2018-11-03T07:36:46.193500,2018-11-03T07:36:48.008283,1.814783,6,1 5 5 6 6 10,1,446,
2018-11-03T07:36:48.008371,2018-11-03T07:37:19.887045,31.878674,6,9 4 0 11 7 8,1,2494,
2018-11-03T07:37:19.887200,2018-11-03T07:37:23.460674,3.573474,6,4 8 11 4 4 2,1,784,
2018-11-03T07:37:23.460771,2018-11-03T07:37:24.048559,0.587788,6,11 6 2 1 11 6,1,104,
2018-11-03T07:37:24.048699,2018-11-03T07:37:27.114368,3.065669,6,2 7 9 9 7 0,1,898,
2018-11-03T07:37:27.114524,2018-11-03T07:37:27.454927,0.340403,6,2 11 7 0 0 0,1,65,
2018-11-03T07:37:27.455060,2018-11-03T07:38:27.543656,60.088596,6,4 9 0 5 3 10,0,4584,
2018-11-03T07:38:27.543751,2018-11-03T07:38:36.997996,9.454245,6,4 2 5 8 10 11,1,610,
2018-11-03T07:38:36.998166,2018-11-03T07:38:56.203374,19.205208,6,6 5 4 6 10 6,1,2076,
2018-11-03T07:38:56.203529,2018-11-03T07:39:06.293768,10.090239,6,0 5 7 4 8 8,1,1401,
2018-11-03T07:39:06.293926,2018-11-03T07:39:13.324296,7.03037,6,3 5 3 0 9 6,1,522,
2018-11-03T07:39:13.324400,2018-11-03T07:39:27.969053,14.644653,6,1 1 9 2 1 0,1,3679,
2018-11-03T07:39:27.969639,2018-11-03T07:39:31.210916,3.241277,7,1 10 0 0 9 5 3,1,345,
2018-11-03T07:39:31.211059,2018-11-03T07:39:32.165446,0.954387,7,2 1 11 7 0 4 8,1,277,
2018-11-03T07:39:32.165581,2018-11-03T07:39:32.421981,0.2564,7,8 1 5 0 3 7 0,1,152,
2018-11-03T07:39:32.422113,2018-11-03T07:40:32.458444,60.036331,7,1 0 10 2 6 3 10,0,4292,
2018-11-03T07:40:32.458588,2018-11-03T07:40:36.349145,3.890557,7,4 0 9 5 4 3 7,1,360,
2018-11-03T07:40:36.349231,2018-11-03T07:41:36.376140,60.026909,7,2 3 4 2 6 4 4,0,2922,
2018-11-03T07:41:36.376286,2018-11-03T07:41:36.493321,0.117035,7,6 1 1 9 9 7 6,1,71,
2018-11-03T07:41:36.493454,2018-11-03T07:41:42.186946,5.693492,7,5 7 11 2 5 3 5,1,564,
2018-11-03T07:41:42.187046,2018-11-03T07:41:46.049760,3.862714,7,11 11 10 10 2 0 8,1,332,
2018-11-03T07:41:46.049906,2018-11-03T07:41:46.643507,0.593601,7,11 10 6 10 2 7 6,1,133,
2018-11-03T07:41:46.643592,2018-11-03T07:41:51.924797,5.281205,7,5 7 8 9 9 1 2,1,787,
2018-11-03T07:41:51.924902,2018-11-03T07:42:52.005646,60.080744,7,8 4 8 1 8 10 7,0,3467,
2018-11-03T07:42:52.005744,2018-11-03T07:43:19.376821,27.371077,7,11 1 6 8 6 8 10,1,2417,
2018-11-03T07:43:19.376918,2018-11-03T07:44:19.414716,60.037798,7,5 3 3 7 6 8 4,0,3962,
2018-11-03T07:44:19.414862,2018-11-03T07:44:19.823163,0.408301,7,9 10 2 4 11 7 4,1,70,
2018-11-03T07:44:19.823305,2018-11-03T07:44:24.070280,4.246975,7,8 11 2 9 2 10 10,1,305,
2018-11-03T07:44:24.070376,2018-11-03T07:44:24.109530,0.039154,7,1 5 10 1 6 4 2,1,23,
2018-11-03T07:44:24.109544,2018-11-03T07:44:24.516955,0.407411,7,5 0 10 9 6 9 9,1,56,
2018-11-03T07:44:24.517093,2018-11-03T07:44:24.968288,0.451195,7,10 3 5 4 11 0 11,1,92,
2018-11-03T07:44:24.968421,2018-11-03T07:44:24.971772,0.003351,7,9 7 8 6 1 4 2,1,4,
2018-11-03T07:44:24.972334,2018-11-03T07:44:24.980400,0.008066,8,3 5 5 4 11 9 2 0,1,10,
2018-11-03T07:44:24.980411,2018-11-03T07:45:25.019995,60.039584,8,5 7 7 9 9 1 1 10,0,3375,
2018-11-03T07:45:25.020090,2018-11-03T07:45:25.510449,0.490359,8,0 4 11 11 1 1 0 10,1,126,
2018-11-03T07:45:25.510541,2018-11-03T07:45:31.117654,5.607113,8,6 3 0 7 0 0 5 9,1,1195,
2018-11-03T07:45:31.117856,2018-11-03T07:45:34.331662,3.213806,8,6 7 11 4 8 7 6 10,1,731,
2018-11-03T07:45:34.331774,2018-11-03T07:46:34.388275,60.056501,8,7 3 6 10 6 3 10 11,0,3532,
2018-11-03T07:46:34.388370,2018-11-03T07:47:34.486795,60.098425,8,9 0 3 0 8 1 9 6,0,6218,
2018-11-03T07:47:34.496008,2018-11-03T07:48:34.526353,60.030345,8,3 8 11 7 6 2 1 5,0,2677,
