start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2018-11-09T11:00:15.247277,2018-11-09T11:00:15.252486,0.005209,1,10,1,1,1,1,1,1.0
2018-11-09T11:00:15.252596,2018-11-09T11:00:15.253111,0.000515,1,1,1,1,1,1,1,1.0
2018-11-09T11:00:15.253197,2018-11-09T11:00:15.253653,0.000456,1,0,1,1,1,1,1,1.0
2018-11-09T11:00:15.253733,2018-11-09T11:00:15.254162,0.000429,1,11,1,1,1,1,1,1.0
2018-11-09T11:00:15.254240,2018-11-09T11:00:15.254667,0.000427,1,4,1,1,1,1,1,1.0
2018-11-09T11:00:15.254747,2018-11-09T11:00:15.255173,0.000426,1,3,1,1,1,1,1,1.0
2018-11-09T11:00:15.255253,2018-11-09T11:00:15.255675,0.000422,1,3,1,1,1,1,1,1.0
2018-11-09T11:00:15.255755,2018-11-09T11:00:15.256189,0.000434,1,2,1,1,1,1,1,1.0
2018-11-09T11:00:15.256268,2018-11-09T11:00:15.256694,0.000426,1,11,1,1,1,1,1,1.0
2018-11-09T11:00:15.256772,2018-11-09T11:00:15.257195,0.000423,1,1,1,1,1,1,1,1.0
2018-11-09T11:00:15.257273,2018-11-09T11:00:15.257700,0.000427,1,10,1,1,1,1,1,1.0
2018-11-09T11:00:15.257779,2018-11-09T11:00:15.258206,0.000427,1,11,1,1,1,1,1,1.0
2018-11-09T11:00:15.258285,2018-11-09T11:00:15.258709,0.000424,1,8,1,1,1,1,1,1.0
2018-11-09T11:00:15.258786,2018-11-09T11:00:15.259205,0.000419,1,1,1,1,1,1,1,1.0
2018-11-09T11:00:15.259285,2018-11-09T11:00:15.259706,0.000421,1,9,1,1,1,1,1,1.0
2018-11-09T11:00:15.259784,2018-11-09T11:00:15.260213,0.000429,1,6,1,1,1,1,1,1.0
2018-11-09T11:00:15.260289,2018-11-09T11:00:15.260713,0.000424,1,0,1,1,1,1,1,1.0
2018-11-09T11:00:15.260790,2018-11-09T11:00:15.261212,0.000422,1,0,1,1,1,1,1,1.0
2018-11-09T11:00:15.261289,2018-11-09T11:00:15.261711,0.000422,1,1,1,1,1,1,1,1.0
2018-11-09T11:00:15.261789,2018-11-09T11:00:15.262214,0.000425,1,3,1,1,1,1,1,1.0
2018-11-09T11:00:15.262782,2018-11-09T11:00:15.263758,0.000976,2,3 8,1,2,2,2,2,1.5
2018-11-09T11:00:15.263902,2018-11-09T11:00:15.265271,0.001369,2,0 8,1,3,2,2,2,1.6875
2018-11-09T11:00:15.265417,2018-11-09T11:00:15.266744,0.001327,2,11 10,1,3,2,2,2,1.6875
2018-11-09T11:00:15.266888,2018-11-09T11:00:15.268214,0.001326,2,8 6,1,3,2,2,2,1.6875
2018-11-09T11:00:15.268357,2018-11-09T11:00:15.269674,0.001317,2,7 9,1,3,2,2,2,1.6875
2018-11-09T11:00:15.269818,2018-11-09T11:00:15.271138,0.00132,2,0 2,1,3,2,2,2,1.6875
2018-11-09T11:00:15.271283,2018-11-09T11:00:15.272612,0.001329,2,6 5,1,3,2,2,2,1.6875
2018-11-09T11:00:15.272811,2018-11-09T11:00:15.274848,0.002037,2,2 3,1,3,2,2,2,1.6875
2018-11-09T11:00:15.275049,2018-11-09T11:00:15.276373,0.001324,2,1 1,1,3,2,2,2,1.6875
2018-11-09T11:00:15.276571,2018-11-09T11:00:15.277895,0.001324,2,1 5,1,3,2,2,2,1.6875
2018-11-09T11:00:15.278096,2018-11-09T11:00:15.279412,0.001316,2,9 4,1,3,2,2,2,1.6875
2018-11-09T11:00:15.279612,2018-11-09T11:00:15.280942,0.00133,2,11 7,1,3,2,2,2,1.6875
2018-11-09T11:00:15.281088,2018-11-09T11:00:15.282417,0.001329,2,1 6,1,3,2,2,2,1.6875
2018-11-09T11:00:15.282563,2018-11-09T11:00:15.283440,0.000877,2,8 4,1,2,2,2,2,1.5
2018-11-09T11:00:15.283578,2018-11-09T11:00:15.284899,0.001321,2,9 5,1,3,2,2,2,1.6875
2018-11-09T11:00:15.285098,2018-11-09T11:00:15.286418,0.00132,2,3 11,1,3,2,2,2,1.6875
2018-11-09T11:00:15.286619,2018-11-09T11:00:15.287943,0.001324,2,0 10,1,3,2,2,2,1.6875
2018-11-09T11:00:15.288150,2018-11-09T11:00:15.289472,0.001322,2,4 1,1,3,2,2,2,1.6875
2018-11-09T11:00:15.289676,2018-11-09T11:00:15.291004,0.001328,2,1 6,1,3,2,2,2,1.6875
2018-11-09T11:00:15.291151,2018-11-09T11:00:15.292477,0.001326,2,7 10,1,3,2,2,2,1.6875
2018-11-09T11:00:15.293114,2018-11-09T11:00:15.296406,0.003292,3,2 5 5,1,7,3,3,3,2.4125
2018-11-09T11:00:15.296740,2018-11-09T11:00:15.299923,0.003183,3,11 10 10,1,7,3,3,3,2.2875
2018-11-09T11:00:15.300315,2018-11-09T11:00:15.303497,0.003182,3,2 11 3,1,7,3,3,3,2.3333333333333335
2018-11-09T11:00:15.303828,2018-11-09T11:00:15.307528,0.0037,3,4 11 8,1,8,3,3,3,2.3777777777777778
2018-11-09T11:00:15.307971,2018-11-09T11:00:15.310261,0.00229,3,0 3 0,1,5,3,3,3,2.230769230769231
2018-11-09T11:00:15.310580,2018-11-09T11:00:15.312411,0.001831,3,4 1 3,1,4,3,3,3,2.261904761904762
2018-11-09T11:00:15.312616,2018-11-09T11:00:15.315438,0.002822,3,5 3 10,1,5,3,3,3,2.230769230769231
2018-11-09T11:00:15.315760,2018-11-09T11:00:15.346428,0.030668,3,10 7 2,1,38,45,5,6,3.985655737704918
2018-11-09T11:00:15.349008,2018-11-09T11:00:15.351355,0.002347,3,1 2 10,1,5,3,3,3,2.0384615384615383
2018-11-09T11:00:15.351673,2018-11-09T11:00:15.354463,0.00279,3,6 9 1,1,5,3,3,3,2.35
2018-11-09T11:00:15.354783,2018-11-09T11:00:15.358493,0.00371,3,9 7 8,1,8,3,3,3,2.3048780487804876
2018-11-09T11:00:15.358930,2018-11-09T11:00:15.361208,0.002278,3,1 10 8,1,5,3,3,3,2.230769230769231
2018-11-09T11:00:15.361472,2018-11-09T11:00:15.364617,0.003145,3,5 1 4,1,7,3,3,3,2.1944444444444446
2018-11-09T11:00:15.365052,2018-11-09T11:00:15.368689,0.003637,3,7 0 11,1,8,3,3,3,2.3777777777777778
2018-11-09T11:00:15.369130,2018-11-09T11:00:15.401444,0.032314,3,2 1 10,1,41,35,5,6,4.0553097345132745
2018-11-09T11:00:15.403671,2018-11-09T11:00:15.405536,0.001865,3,3 1 1,1,4,3,3,3,2.0238095238095237
2018-11-09T11:00:15.405797,2018-11-09T11:00:15.421517,0.01572,3,1 8 10,1,26,27,5,6,4.3396946564885495
2018-11-09T11:00:15.422631,2018-11-09T11:00:15.425376,0.002745,3,6 10 10,1,6,3,3,3,2.3142857142857145
2018-11-09T11:00:15.425702,2018-11-09T11:00:15.427494,0.001792,3,8 7 3,1,4,3,3,3,2.0238095238095237
2018-11-09T11:00:15.427752,2018-11-09T11:00:15.500131,0.072379,3,5 0 9,1,65,21,3,7,4.838766519823788
2018-11-09T11:00:15.501395,2018-11-09T11:00:15.530242,0.028847,4,10 6 5 6,1,48,26,6,7,5.1603535353535355
2018-11-09T11:00:15.534167,2018-11-09T11:00:15.565829,0.031662,4,7 3 1 8,1,45,22,4,7,5.174740484429066
2018-11-09T11:00:15.566861,2018-11-09T11:00:15.570621,0.00376,4,11 8 10 11,1,8,4,4,4,2.792682926829268
2018-11-09T11:00:15.571065,2018-11-09T11:00:15.649564,0.078499,4,4 3 0 9,1,78,58,6,7,4.566810344827586
2018-11-09T11:00:15.654925,2018-11-09T11:00:15.689499,0.034574,4,3 4 6 2,1,43,38,6,7,4.839912280701754
2018-11-09T11:00:15.691813,2018-11-09T11:00:15.722254,0.030441,4,4 2 7 8,1,37,46,4,5,3.0876288659793816
2018-11-09T11:00:15.724187,2018-11-09T11:00:15.744865,0.020678,4,9 11 3 10,1,30,32,4,5,3.988372093023256
2018-11-09T11:00:15.746355,2018-11-09T11:00:15.939697,0.193342,4,4 2 11 7,1,185,88,4,11,6.95643153526971
2018-11-09T11:00:15.943062,2018-11-09T11:00:15.948038,0.004976,4,8 10 11 11,1,10,4,4,4,3.1839080459770117
2018-11-09T11:00:15.948846,2018-11-09T11:00:15.950217,0.001371,4,1 10 5 9,1,3,2,2,2,1.6875
2018-11-09T11:00:15.950417,2018-11-09T11:00:15.951307,0.00089,4,10 1 11 4,1,2,2,2,2,1.5
2018-11-09T11:00:15.951448,2018-11-09T11:00:15.955642,0.004194,4,4 6 5 6,1,9,4,4,4,2.8260869565217392
2018-11-09T11:00:15.956150,2018-11-09T11:00:19.380560,3.42441,4,3 6 10 6,1,1507,132,4,18,10.852411564142633
