start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-04T08:24:55.784017,2018-11-04T08:24:55.785540,0.001523,1,10,1,0,
2018-11-04T08:24:55.785552,2018-11-04T08:24:55.787400,0.001848,1,1,1,0,
2018-11-04T08:24:55.787409,2018-11-04T08:24:55.787913,0.000504,1,0,1,0,
2018-11-04T08:24:55.787920,2018-11-04T08:24:55.788425,0.000505,1,11,1,0,
2018-11-04T08:24:55.788432,2018-11-04T08:24:55.788924,0.000492,1,4,1,0,
2018-11-04T08:24:55.788932,2018-11-04T08:24:55.789424,0.000492,1,3,1,0,
2018-11-04T08:24:55.789431,2018-11-04T08:24:55.789925,0.000494,1,3,1,0,
2018-11-04T08:24:55.789932,2018-11-04T08:24:55.790422,0.00049,1,2,1,0,
2018-11-04T08:24:55.790429,2018-11-04T08:24:55.790921,0.000492,1,11,1,0,
2018-11-04T08:24:55.790928,2018-11-04T08:24:55.791420,0.000492,1,1,1,0,
2018-11-04T08:24:55.791427,2018-11-04T08:24:55.791920,0.000493,1,10,1,0,
2018-11-04T08:24:55.791926,2018-11-04T08:24:55.792424,0.000498,1,11,1,0,
2018-11-04T08:24:55.792431,2018-11-04T08:24:55.792915,0.000484,1,8,1,0,
2018-11-04T08:24:55.792922,2018-11-04T08:24:55.793410,0.000488,1,1,1,0,
2018-11-04T08:24:55.793417,2018-11-04T08:24:55.793909,0.000492,1,9,1,0,
2018-11-04T08:24:55.793916,2018-11-04T08:24:55.794408,0.000492,1,6,1,0,
2018-11-04T08:24:55.794415,2018-11-04T08:24:55.794901,0.000486,1,0,1,0,
2018-11-04T08:24:55.794908,2018-11-04T08:24:55.795403,0.000495,1,0,1,0,
2018-11-04T08:24:55.795410,2018-11-04T08:24:55.795901,0.000491,1,1,1,0,
2018-11-04T08:24:55.795908,2018-11-04T08:24:55.796405,0.000497,1,3,1,0,
2018-11-04T08:24:55.796944,2018-11-04T08:24:55.798077,0.001133,2,3 8,1,1,
2018-11-04T08:24:55.798085,2018-11-04T08:24:55.799652,0.001567,2,0 8,1,2,
2018-11-04T08:24:55.799660,2018-11-04T08:24:55.801243,0.001583,2,11 10,1,2,
2018-11-04T08:24:55.801251,2018-11-04T08:24:55.802800,0.001549,2,8 6,1,2,
2018-11-04T08:24:55.802808,2018-11-04T08:24:55.804340,0.001532,2,7 9,1,2,
2018-11-04T08:24:55.804348,2018-11-04T08:24:55.805879,0.001531,2,0 2,1,2,
2018-11-04T08:24:55.805887,2018-11-04T08:24:55.807420,0.001533,2,6 5,1,2,
2018-11-04T08:24:55.807428,2018-11-04T08:24:55.808969,0.001541,2,2 3,1,2,
2018-11-04T08:24:55.808977,2018-11-04T08:24:55.810489,0.001512,2,1 1,1,2,
2018-11-04T08:24:55.810497,2018-11-04T08:24:55.812037,0.00154,2,1 5,1,2,
2018-11-04T08:24:55.812044,2018-11-04T08:24:55.813576,0.001532,2,9 4,1,2,
2018-11-04T08:24:55.813584,2018-11-04T08:24:55.815119,0.001535,2,11 7,1,2,
2018-11-04T08:24:55.815127,2018-11-04T08:24:55.816651,0.001524,2,1 6,1,2,
2018-11-04T08:24:55.816659,2018-11-04T08:24:55.817681,0.001022,2,8 4,1,1,
2018-11-04T08:24:55.817689,2018-11-04T08:24:55.819222,0.001533,2,9 5,1,2,
2018-11-04T08:24:55.819230,2018-11-04T08:24:55.820751,0.001521,2,3 11,1,2,
2018-11-04T08:24:55.820759,2018-11-04T08:24:55.822288,0.001529,2,0 10,1,2,
2018-11-04T08:24:55.822295,2018-11-04T08:24:55.823826,0.001531,2,4 1,1,2,
2018-11-04T08:24:55.823834,2018-11-04T08:24:55.825360,0.001526,2,1 6,1,2,
2018-11-04T08:24:55.825368,2018-11-04T08:24:55.826897,0.001529,2,7 10,1,2,
2018-11-04T08:24:55.827410,2018-11-04T08:24:55.831197,0.003787,3,2 5 5,1,6,
2018-11-04T08:24:55.831206,2018-11-04T08:24:55.834865,0.003659,3,11 10 10,1,6,
2018-11-04T08:24:55.834873,2018-11-04T08:24:55.839328,0.004455,3,2 11 3,1,6,
2018-11-04T08:24:55.839336,2018-11-04T08:24:55.843529,0.004193,3,4 11 8,1,7,
2018-11-04T08:24:55.843537,2018-11-04T08:24:55.846159,0.002622,3,0 3 0,1,4,
2018-11-04T08:24:55.846167,2018-11-04T08:24:55.848273,0.002106,3,4 1 3,1,3,
2018-11-04T08:24:55.848281,2018-11-04T08:24:55.850888,0.002607,3,5 3 10,1,4,
2018-11-04T08:24:55.850897,2018-11-04T08:24:55.942286,0.091389,3,10 7 2,1,49,
2018-11-04T08:24:55.942352,2018-11-04T08:24:55.944994,0.002642,3,6 9 1,1,4,
