start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-04T08:25:39.001287,2018-11-04T08:25:39.003887,0.0026,1,10,1,0,
2018-11-04T08:25:39.003900,2018-11-04T08:25:39.004466,0.000566,1,1,1,0,
2018-11-04T08:25:39.004474,2018-11-04T08:25:39.004992,0.000518,1,0,1,0,
2018-11-04T08:25:39.004999,2018-11-04T08:25:39.005507,0.000508,1,11,1,0,
2018-11-04T08:25:39.005514,2018-11-04T08:25:39.006017,0.000503,1,4,1,0,
2018-11-04T08:25:39.006024,2018-11-04T08:25:39.006533,0.000509,1,3,1,0,
2018-11-04T08:25:39.006540,2018-11-04T08:25:39.007212,0.000672,1,3,1,0,
2018-11-04T08:25:39.007219,2018-11-04T08:25:39.007723,0.000504,1,2,1,0,
2018-11-04T08:25:39.007730,2018-11-04T08:25:39.008235,0.000505,1,11,1,0,
2018-11-04T08:25:39.008242,2018-11-04T08:25:39.008749,0.000507,1,1,1,0,
2018-11-04T08:25:39.008756,2018-11-04T08:25:39.009265,0.000509,1,10,1,0,
2018-11-04T08:25:39.009272,2018-11-04T08:25:39.009773,0.000501,1,11,1,0,
2018-11-04T08:25:39.009780,2018-11-04T08:25:39.010299,0.000519,1,8,1,0,
2018-11-04T08:25:39.010306,2018-11-04T08:25:39.010817,0.000511,1,1,1,0,
2018-11-04T08:25:39.010824,2018-11-04T08:25:39.011614,0.00079,1,9,1,0,
2018-11-04T08:25:39.011622,2018-11-04T08:25:39.012143,0.000521,1,6,1,0,
2018-11-04T08:25:39.012150,2018-11-04T08:25:39.012668,0.000518,1,0,1,0,
2018-11-04T08:25:39.012676,2018-11-04T08:25:39.013195,0.000519,1,0,1,0,
2018-11-04T08:25:39.013202,2018-11-04T08:25:39.013720,0.000518,1,1,1,0,
2018-11-04T08:25:39.013727,2018-11-04T08:25:39.014537,0.00081,1,3,1,0,
2018-11-04T08:25:39.015005,2018-11-04T08:25:39.016442,0.001437,2,3 8,1,1,
2018-11-04T08:25:39.016451,2018-11-04T08:25:39.018049,0.001598,2,0 8,1,2,
2018-11-04T08:25:39.018057,2018-11-04T08:25:39.019628,0.001571,2,11 10,1,2,
2018-11-04T08:25:39.019637,2018-11-04T08:25:39.021206,0.001569,2,8 6,1,2,
2018-11-04T08:25:39.021214,2018-11-04T08:25:39.022774,0.00156,2,7 9,1,2,
2018-11-04T08:25:39.022781,2018-11-04T08:25:39.024353,0.001572,2,0 2,1,2,
2018-11-04T08:25:39.024362,2018-11-04T08:25:39.025923,0.001561,2,6 5,1,2,
2018-11-04T08:25:39.025931,2018-11-04T08:25:39.027502,0.001571,2,2 3,1,2,
2018-11-04T08:25:39.027511,2018-11-04T08:25:39.029349,0.001838,2,1 1,1,2,
2018-11-04T08:25:39.029358,2018-11-04T08:25:39.030919,0.001561,2,1 5,1,2,
2018-11-04T08:25:39.030927,2018-11-04T08:25:39.032502,0.001575,2,9 4,1,2,
2018-11-04T08:25:39.032511,2018-11-04T08:25:39.034085,0.001574,2,11 7,1,2,
2018-11-04T08:25:39.034093,2018-11-04T08:25:39.035655,0.001562,2,1 6,1,2,
2018-11-04T08:25:39.035663,2018-11-04T08:25:39.036997,0.001334,2,8 4,1,1,
2018-11-04T08:25:39.037005,2018-11-04T08:25:39.038576,0.001571,2,9 5,1,2,
2018-11-04T08:25:39.038585,2018-11-04T08:25:39.040149,0.001564,2,3 11,1,2,
2018-11-04T08:25:39.040157,2018-11-04T08:25:39.041716,0.001559,2,0 10,1,2,
2018-11-04T08:25:39.041724,2018-11-04T08:25:39.043288,0.001564,2,4 1,1,2,
2018-11-04T08:25:39.043296,2018-11-04T08:25:39.045086,0.00179,2,1 6,1,2,
2018-11-04T08:25:39.045094,2018-11-04T08:25:39.046653,0.001559,2,7 10,1,2,
2018-11-04T08:25:39.047148,2018-11-04T08:25:39.050986,0.003838,3,2 5 5,1,6,
2018-11-04T08:25:39.050995,2018-11-04T08:25:39.054847,0.003852,3,11 10 10,1,6,
2018-11-04T08:25:39.054856,2018-11-04T08:25:39.058743,0.003887,3,2 11 3,1,6,
2018-11-04T08:25:39.058752,2018-11-04T08:25:39.063042,0.00429,3,4 11 8,1,7,
2018-11-04T08:25:39.063050,2018-11-04T08:25:39.065739,0.002689,3,0 3 0,1,4,
2018-11-04T08:25:39.065747,2018-11-04T08:25:39.067890,0.002143,3,4 1 3,1,3,
2018-11-04T08:25:39.067899,2018-11-04T08:25:39.070714,0.002815,3,5 3 10,1,4,
2018-11-04T08:25:39.070723,2018-11-04T08:25:39.103936,0.033213,3,10 7 2,1,37,
2018-11-04T08:25:39.103948,2018-11-04T08:25:39.106801,0.002853,3,1 2 10,1,4,
2018-11-04T08:25:39.106810,2018-11-04T08:25:39.109486,0.002676,3,6 9 1,1,4,
2018-11-04T08:25:39.109494,2018-11-04T08:25:39.113859,0.004365,3,9 7 8,1,7,
2018-11-04T08:25:39.113868,2018-11-04T08:25:39.116667,0.002799,3,1 10 8,1,4,
2018-11-04T08:25:39.116675,2018-11-04T08:25:39.120411,0.003736,3,5 1 4,1,6,
2018-11-04T08:25:39.120419,2018-11-04T08:25:39.124700,0.004281,3,7 0 11,1,7,
