start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-03T16:12:38.855441,2018-11-03T16:12:38.859066,0.003625,1,10,1,0,
2018-11-03T16:12:38.859081,2018-11-03T16:12:38.860054,0.000973,1,1,1,0,
2018-11-03T16:12:38.860063,2018-11-03T16:12:38.862029,0.001966,1,0,1,0,
2018-11-03T16:12:38.862039,2018-11-03T16:12:38.863049,0.00101,1,11,1,0,
2018-11-03T16:12:38.863059,2018-11-03T16:12:38.864128,0.001069,1,4,1,0,
2018-11-03T16:12:38.864141,2018-11-03T16:12:38.865115,0.000974,1,3,1,0,
2018-11-03T16:12:38.865128,2018-11-03T16:12:38.866079,0.000951,1,3,1,0,
2018-11-03T16:12:38.866089,2018-11-03T16:12:38.866816,0.000727,1,2,1,0,
2018-11-03T16:12:38.866826,2018-11-03T16:12:38.867801,0.000975,1,11,1,0,
2018-11-03T16:12:38.867811,2018-11-03T16:12:38.868600,0.000789,1,1,1,0,
2018-11-03T16:12:38.868609,2018-11-03T16:12:38.870145,0.001536,1,10,1,0,
2018-11-03T16:12:38.870157,2018-11-03T16:12:38.871171,0.001014,1,11,1,0,
2018-11-03T16:12:38.871181,2018-11-03T16:12:38.872202,0.001021,1,8,1,0,
2018-11-03T16:12:38.872214,2018-11-03T16:12:38.873229,0.001015,1,1,1,0,
2018-11-03T16:12:38.873242,2018-11-03T16:12:38.874268,0.001026,1,9,1,0,
2018-11-03T16:12:38.874279,2018-11-03T16:12:38.875354,0.001075,1,6,1,0,
2018-11-03T16:12:38.875368,2018-11-03T16:12:38.876348,0.00098,1,0,1,0,
2018-11-03T16:12:38.876361,2018-11-03T16:12:38.877928,0.001567,1,0,1,0,
2018-11-03T16:12:38.877942,2018-11-03T16:12:38.878998,0.001056,1,1,1,0,
2018-11-03T16:12:38.879011,2018-11-03T16:12:38.880034,0.001023,1,3,1,0,
2018-11-03T16:12:38.880895,2018-11-03T16:12:38.882880,0.001985,2,3 8,1,1,
2018-11-03T16:12:38.882891,2018-11-03T16:12:38.886536,0.003645,2,0 8,1,2,
2018-11-03T16:12:38.886552,2018-11-03T16:12:38.890712,0.00416,2,11 10,1,2,
2018-11-03T16:12:38.890723,2018-11-03T16:12:38.894264,0.003541,2,8 6,1,2,
2018-11-03T16:12:38.894279,2018-11-03T16:12:38.897669,0.00339,2,7 9,1,2,
2018-11-03T16:12:38.897683,2018-11-03T16:12:38.900741,0.003058,2,0 2,1,2,
2018-11-03T16:12:38.900755,2018-11-03T16:12:38.904390,0.003635,2,6 5,1,2,
2018-11-03T16:12:38.904404,2018-11-03T16:12:38.907536,0.003132,2,2 3,1,2,
2018-11-03T16:12:38.907549,2018-11-03T16:12:38.911573,0.004024,2,1 1,1,2,
2018-11-03T16:12:38.911588,2018-11-03T16:12:38.915544,0.003956,2,1 5,1,2,
2018-11-03T16:12:38.915558,2018-11-03T16:12:38.918817,0.003259,2,9 4,1,2,
2018-11-03T16:12:38.918830,2018-11-03T16:12:38.922025,0.003195,2,11 7,1,2,
2018-11-03T16:12:38.922038,2018-11-03T16:12:38.925714,0.003676,2,1 6,1,2,
2018-11-03T16:12:38.925728,2018-11-03T16:12:38.928211,0.002483,2,8 4,1,1,
2018-11-03T16:12:38.928223,2018-11-03T16:12:38.932060,0.003837,2,9 5,1,2,
2018-11-03T16:12:38.932074,2018-11-03T16:12:38.935202,0.003128,2,3 11,1,2,
2018-11-03T16:12:38.935217,2018-11-03T16:12:38.938251,0.003034,2,0 10,1,2,
2018-11-03T16:12:38.938266,2018-11-03T16:12:38.941260,0.002994,2,4 1,1,2,
2018-11-03T16:12:38.941273,2018-11-03T16:12:38.944325,0.003052,2,1 6,1,2,
2018-11-03T16:12:38.944338,2018-11-03T16:12:38.947396,0.003058,2,7 10,1,2,
2018-11-03T16:12:38.948241,2018-11-03T16:12:38.955902,0.007661,3,2 5 5,1,4,
2018-11-03T16:12:38.955914,2018-11-03T16:12:38.956960,0.001046,3,4 11 10,1,0,
2018-11-03T16:12:38.956970,2018-11-03T16:12:38.962310,0.00534,3,10 1 9,1,4,
2018-11-03T16:12:38.962325,2018-11-03T16:12:38.967738,0.005413,3,8 11 3,1,4,
2018-11-03T16:12:38.967750,2018-11-03T16:12:38.972196,0.004446,3,6 4 11,1,4,
2018-11-03T16:12:38.972210,2018-11-03T16:12:38.977457,0.005247,3,10 5 0,1,5,
2018-11-03T16:12:38.977469,2018-11-03T16:12:38.981268,0.003799,3,6 4 1,1,4,
2018-11-03T16:12:38.981282,2018-11-03T16:12:38.985221,0.003939,3,11 3 10,1,4,
2018-11-03T16:12:38.985236,2018-11-03T16:12:38.989041,0.003805,3,10 7 2,1,4,
2018-11-03T16:12:38.989054,2018-11-03T16:12:38.993464,0.00441,3,11 8 8,1,4,
2018-11-03T16:12:38.993479,2018-11-03T16:12:38.997394,0.003915,3,9 6 9,1,4,
2018-11-03T16:12:38.997405,2018-11-03T16:12:39.000349,0.002944,3,3 2 7,1,3,
2018-11-03T16:12:39.000362,2018-11-03T16:12:39.004497,0.004135,3,1 2 10,1,4,
2018-11-03T16:12:39.004509,2018-11-03T16:12:39.012804,0.008295,3,9 1 6,1,5,
2018-11-03T16:12:39.012819,2018-11-03T16:12:39.019589,0.00677,3,8 4 8,1,3,
2018-11-03T16:12:39.019604,2018-11-03T16:12:39.023474,0.00387,3,11 1 10,1,4,
2018-11-03T16:12:39.023486,2018-11-03T16:12:39.026798,0.003312,3,10 5 1,1,4,
2018-11-03T16:12:39.026810,2018-11-03T16:12:39.032788,0.005978,3,2 7 0,1,6,
2018-11-03T16:12:39.032801,2018-11-03T16:12:39.037154,0.004353,3,8 8 1,1,5,
2018-11-03T16:12:39.037169,2018-11-03T16:12:39.039901,0.002732,3,10 8 9,1,3,
2018-11-03T16:12:39.040742,2018-11-03T16:12:39.048968,0.008226,4,5 2 0 9,1,7,
2018-11-03T16:12:39.048984,2018-11-03T16:12:39.055190,0.006206,4,5 4 3 0,1,5,
2018-11-03T16:12:39.055207,2018-11-03T16:12:39.299146,0.243939,4,1 11 7 8,1,61,
2018-11-03T16:12:39.299340,2018-11-03T16:12:39.301796,0.002456,4,0 9 8 3,1,2,
2018-11-03T16:12:39.301807,2018-11-03T16:12:39.309871,0.008064,4,3 0 1 11,1,8,
2018-11-03T16:12:39.309883,2018-11-03T16:12:39.315268,0.005385,4,0 5 1 8,1,6,
