start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2018-11-16T12:18:38.586353,2018-11-16T12:18:38.587592,0.001239,1,10,1,1,1,1,1,1.0
2018-11-16T12:18:38.587677,2018-11-16T12:18:38.587779,0.000102,1,1,1,1,1,1,1,1.0
2018-11-16T12:18:38.587849,2018-11-16T12:18:38.587936,8.7e-05,1,0,1,1,1,1,1,1.0
2018-11-16T12:18:38.588020,2018-11-16T12:18:38.588106,8.6e-05,1,11,1,1,1,1,1,1.0
2018-11-16T12:18:38.588173,2018-11-16T12:18:38.588256,8.3e-05,1,4,1,1,1,1,1,1.0
2018-11-16T12:18:38.588323,2018-11-16T12:18:38.588406,8.3e-05,1,3,1,1,1,1,1,1.0
2018-11-16T12:18:38.588474,2018-11-16T12:18:38.588556,8.2e-05,1,3,1,1,1,1,1,1.0
2018-11-16T12:18:38.588623,2018-11-16T12:18:38.588704,8.1e-05,1,2,1,1,1,1,1,1.0
2018-11-16T12:18:38.588771,2018-11-16T12:18:38.588853,8.2e-05,1,11,1,1,1,1,1,1.0
2018-11-16T12:18:38.588919,2018-11-16T12:18:38.589002,8.3e-05,1,1,1,1,1,1,1,1.0
2018-11-16T12:18:38.589068,2018-11-16T12:18:38.589150,8.2e-05,1,10,1,1,1,1,1,1.0
2018-11-16T12:18:38.589215,2018-11-16T12:18:38.589298,8.3e-05,1,11,1,1,1,1,1,1.0
2018-11-16T12:18:38.589364,2018-11-16T12:18:38.589446,8.2e-05,1,8,1,1,1,1,1,1.0
2018-11-16T12:18:38.589511,2018-11-16T12:18:38.589593,8.2e-05,1,1,1,1,1,1,1,1.0
2018-11-16T12:18:38.589659,2018-11-16T12:18:38.589740,8.1e-05,1,9,1,1,1,1,1,1.0
2018-11-16T12:18:38.589807,2018-11-16T12:18:38.589888,8.1e-05,1,6,1,1,1,1,1,1.0
2018-11-16T12:18:38.589953,2018-11-16T12:18:38.590034,8.1e-05,1,0,1,1,1,1,1,1.0
2018-11-16T12:18:38.590100,2018-11-16T12:18:38.590182,8.2e-05,1,0,1,1,1,1,1,1.0
2018-11-16T12:18:38.590248,2018-11-16T12:18:38.590330,8.2e-05,1,1,1,1,1,1,1,1.0
2018-11-16T12:18:38.590396,2018-11-16T12:18:38.590478,8.2e-05,1,3,1,1,1,1,1,1.0
2018-11-16T12:18:38.591008,2018-11-16T12:18:38.592689,0.001681,2,3 8,1,2,2,2,2,1.5
2018-11-16T12:18:38.592832,2018-11-16T12:18:38.594069,0.001237,2,8 3,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.594218,2018-11-16T12:18:38.595457,0.001239,2,11 8,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.595605,2018-11-16T12:18:38.596807,0.001202,2,7 9,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.597010,2018-11-16T12:18:38.597641,0.000631,2,2 11,1,3,2,2,2,1.6875
2018-11-16T12:18:38.597783,2018-11-16T12:18:38.598948,0.001165,2,4 2,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.599202,2018-11-16T12:18:38.599841,0.000639,2,1 1,1,3,2,2,2,1.6875
2018-11-16T12:18:38.600002,2018-11-16T12:18:38.601179,0.001177,2,5 5,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.601378,2018-11-16T12:18:38.602555,0.001177,2,0 11,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.602703,2018-11-16T12:18:38.603877,0.001174,2,1 6,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.604043,2018-11-16T12:18:38.605281,0.001238,2,4 9,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.605431,2018-11-16T12:18:38.606600,0.001169,2,3 11,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.606855,2018-11-16T12:18:38.608042,0.001187,2,10 3,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.608300,2018-11-16T12:18:38.609484,0.001184,2,3 1,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.609738,2018-11-16T12:18:38.610908,0.00117,2,7 10,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.611107,2018-11-16T12:18:38.612322,0.001215,2,5 5,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.612524,2018-11-16T12:18:38.613368,0.000844,2,4 11,1,2,2,2,2,1.5
2018-11-16T12:18:38.613504,2018-11-16T12:18:38.614678,0.001174,2,1 9,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.614879,2018-11-16T12:18:38.616077,0.001198,2,8 11,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.616332,2018-11-16T12:18:38.617514,0.001182,2,7 6,1,4,2,2,2,1.7857142857142858
2018-11-16T12:18:38.618058,2018-11-16T12:18:38.623779,0.005721,3,11 8 3,1,20,3,3,3,2.727722772277228
2018-11-16T12:18:38.624297,2018-11-16T12:18:38.626459,0.002162,3,2 3 11,1,5,5,3,3,2.230769230769231
2018-11-16T12:18:38.626775,2018-11-16T12:18:38.629931,0.003156,3,6 5 3,1,9,3,3,3,2.55
2018-11-16T12:18:38.630538,2018-11-16T12:18:38.633816,0.003278,3,10 2 10,1,9,3,3,3,2.5
2018-11-16T12:18:38.634316,2018-11-16T12:18:38.636600,0.002284,3,8 4 8,1,7,3,3,3,2.3333333333333335
2018-11-16T12:18:38.636980,2018-11-16T12:18:38.641247,0.004267,3,5 1 4,1,12,3,3,3,2.401639344262295
2018-11-16T12:18:38.641912,2018-11-16T12:18:38.646434,0.004522,3,1 10 10,1,15,3,3,3,2.69375
2018-11-16T12:18:38.646961,2018-11-16T12:18:38.650323,0.003362,3,3 1 1,1,8,3,3,3,2.488888888888889
2018-11-16T12:18:38.650660,2018-11-16T12:18:38.676730,0.02607,3,7 8 4,1,69,3,3,6,4.538945712037766
2018-11-16T12:18:38.678619,2018-11-16T12:18:38.680987,0.002368,3,4 7 3,1,6,3,3,3,2.2096774193548385
2018-11-16T12:18:38.681309,2018-11-16T12:18:38.683406,0.002097,3,0 1 3,1,5,3,3,3,2.0384615384615383
2018-11-16T12:18:38.683722,2018-11-16T12:18:38.685794,0.002072,3,6 6 4,1,5,3,3,3,2.0384615384615383
2018-11-16T12:18:38.686111,2018-11-16T12:18:38.690431,0.00432,3,11 7 2,1,13,3,3,3,2.6357142857142857
2018-11-16T12:18:38.691055,2018-11-16T12:18:38.693300,0.002245,3,8 0 8,1,7,3,3,3,2.4722222222222223
2018-11-16T12:18:38.693626,2018-11-16T12:18:38.699373,0.005747,3,3 6 1,1,17,3,3,3,2.683333333333333
2018-11-16T12:18:38.699964,2018-11-16T12:18:38.702971,0.003007,3,4 6 2,1,8,3,3,3,2.548780487804878
2018-11-16T12:18:38.703253,2018-11-16T12:18:38.707672,0.004419,3,0 7 9,1,12,3,3,3,2.6
2018-11-16T12:18:38.708299,2018-11-16T12:18:38.711355,0.003056,3,11 4 9,1,8,3,3,3,2.3777777777777778
2018-11-16T12:18:38.711774,2018-11-16T12:18:38.715090,0.003316,3,8 4 1,1,9,3,3,3,2.5
2018-11-16T12:18:38.715593,2018-11-16T12:18:38.739692,0.024099,3,9 11 3,1,56,3,3,4,3.261006289308176
2018-11-16T12:18:38.742491,2018-11-16T12:18:38.769876,0.027385,4,9 11 2 3,1,63,32,4,5,4.354037267080745
