start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,solution
2018-11-03T07:31:31.661150,2018-11-03T07:31:31.667499,0.006349,1,10,1,0,
2018-11-03T07:31:31.667514,2018-11-03T07:31:31.672333,0.004819,1,1,1,0,
2018-11-03T07:31:31.672342,2018-11-03T07:31:31.677309,0.004967,1,0,1,0,
2018-11-03T07:31:31.677319,2018-11-03T07:31:31.682253,0.004934,1,11,1,0,
2018-11-03T07:31:31.682264,2018-11-03T07:31:31.687108,0.004844,1,4,1,0,
2018-11-03T07:31:31.687118,2018-11-03T07:31:31.692034,0.004916,1,3,1,0,
2018-11-03T07:31:31.692043,2018-11-03T07:31:31.697018,0.004975,1,3,1,0,
2018-11-03T07:31:31.697028,2018-11-03T07:31:31.701923,0.004895,1,2,1,0,
2018-11-03T07:31:31.701934,2018-11-03T07:31:31.706869,0.004935,1,11,1,0,
2018-11-03T07:31:31.706879,2018-11-03T07:31:31.711765,0.004886,1,1,1,0,
2018-11-03T07:31:31.711774,2018-11-03T07:31:31.716728,0.004954,1,10,1,0,
2018-11-03T07:31:31.716737,2018-11-03T07:31:31.721690,0.004953,1,11,1,0,
2018-11-03T07:31:31.721700,2018-11-03T07:31:31.726625,0.004925,1,8,1,0,
2018-11-03T07:31:31.726633,2018-11-03T07:31:31.731608,0.004975,1,1,1,0,
2018-11-03T07:31:31.731619,2018-11-03T07:31:31.748148,0.016529,1,9,1,0,
2018-11-03T07:31:31.748163,2018-11-03T07:31:31.762485,0.014322,1,6,1,0,
2018-11-03T07:31:31.762574,2018-11-03T07:31:31.765996,0.003422,1,0,1,0,
2018-11-03T07:31:31.766006,2018-11-03T07:31:31.770912,0.004906,1,0,1,0,
2018-11-03T07:31:31.770922,2018-11-03T07:31:31.778092,0.00717,1,1,1,0,
2018-11-03T07:31:31.778106,2018-11-03T07:31:31.785198,0.007092,1,3,1,0,
2018-11-03T07:31:31.792175,2018-11-03T07:31:31.804141,0.011966,2,3 8,1,1,
2018-11-03T07:31:31.804155,2018-11-03T07:31:31.829763,0.025608,2,0 8,1,2,
2018-11-03T07:31:31.829778,2018-11-03T07:31:31.855487,0.025709,2,11 10,1,2,
2018-11-03T07:31:31.855501,2018-11-03T07:31:31.876847,0.021346,2,8 6,1,2,
2018-11-03T07:31:31.876861,2018-11-03T07:31:31.900385,0.023524,2,7 9,1,2,
2018-11-03T07:31:31.900508,2018-11-03T07:31:31.930331,0.029823,2,0 2,1,2,
2018-11-03T07:31:31.930345,2018-11-03T07:31:31.953892,0.023547,2,6 5,1,2,
2018-11-03T07:31:31.953907,2018-11-03T07:31:31.988147,0.03424,2,2 3,1,2,
2018-11-03T07:31:31.988163,2018-11-03T07:31:32.005293,0.01713,2,1 1,1,2,
2018-11-03T07:31:32.016009,2018-11-03T07:31:32.031850,0.015841,2,1 5,1,2,
