Wall time,Step,Value
1567750931.925801,10189,0.21065236628055573
1567750933.6084108,10429,0.1541557013988495
1567750933.812331,10459,0.14471375942230225
1567750934.564896,10569,0.15688598155975342
1567750935.652501,10719,0.13831771910190582
1567750935.8619158,10749,0.14647658169269562
1567750937.241646,10949,0.12894265353679657
1567750947.150678,11559,0.11301267892122269
1567750947.36353,11589,0.12728199362754822
1567750947.9889421,11679,0.1276131272315979
1567750949.0938728,11839,0.1311243176460266
1567750958.1439779,12299,0.13304363191127777
1567750958.48402,12349,0.11573655903339386
1567750959.936387,12559,0.1189998984336853
1567750960.273105,12609,0.12271301448345184
1567750960.7540438,12679,0.1255645751953125
1567750961.176045,12739,0.1255103349685669
1567750969.5249338,13089,0.14278775453567505
1567750969.662892,13109,0.1270022988319397
1567750970.209876,13189,0.134324848651886
1567750971.658156,13399,0.12727627158164978
1567750972.207227,13479,0.13306984305381775
1567750973.630807,13679,0.1345694363117218
1567750983.869924,14219,0.12056787312030792
1567750983.938705,14229,0.1339709460735321
1567750985.3128052,14429,0.1310524195432663
1567750985.524446,14459,0.15998126566410065
1567750986.581996,14609,0.14314131438732147
1567750986.793362,14639,0.1304456740617752
1567750986.8628259,14649,0.13181382417678833
1567750987.547219,14749,0.13995975255966187
1567750988.8488908,14939,0.13908521831035614
1567750996.080747,15149,0.1420736014842987
1567750997.621975,15369,0.1435484141111374
1567750999.478414,15639,0.160515695810318
1567751000.5820632,15799,0.15312427282333374
1567751001.068802,15869,0.1743600070476532
1567751001.1396108,15879,0.16209115087985992
1567751009.329608,16209,0.20156840980052948
1567751010.357099,16349,0.16209058463573456
1567751010.868073,16419,0.159686878323555
1567751010.949238,16429,0.15767797827720642
1567751011.1065018,16449,0.1755158007144928
1567751011.308393,16479,0.15854685008525848
1567751011.445319,16499,0.16889789700508118
1567751012.330837,16619,0.16532638669013977
1567751013.009848,16719,0.14524716138839722
1567751020.971872,17149,0.20391985774040222
1567751021.526384,17229,0.209253191947937
1567751022.070803,17309,0.1868993043899536
1567751023.655134,17529,0.1812162846326828
1567751023.933861,17569,0.18128247559070587
1567751024.5558112,17659,0.17833960056304932
1567751024.828314,17699,0.16815710067749023
1567751024.96191,17719,0.19715213775634766
1567751025.9227982,17859,0.18367701768875122
1567751026.059766,17879,0.19625848531723022
1567751026.401026,17929,0.20009872317314148
1567751026.540173,17949,0.19177260994911194
1567751026.814827,17989,0.18318431079387665
1567751033.062927,18029,0.21771542727947235
1567751033.469954,18089,0.1809169501066208
1567751033.538639,18099,0.18683506548404694
1567751035.178175,18329,0.20683278143405914
1567751035.450189,18369,0.18009668588638306
1567751037.724423,18699,0.27991238236427307
1567751038.6155689,18829,0.20322224497795105
1567751046.402498,19079,0.17602604627609253
1567751046.540189,19099,0.2032715231180191
1567751047.091599,19179,0.22021734714508057
1567751048.833122,19429,0.23214280605316162
1567751049.052026,19459,0.18677717447280884
1567751049.715138,19549,0.19786931574344635
1567751050.28645,19629,0.2123229056596756
1567751050.916375,19719,0.21941663324832916
1567751050.987811,19729,0.19519469141960144
1567751051.422158,19789,0.2045229971408844
1567751051.502638,19799,0.2084467113018036
1567751051.914081,19849,0.21003620326519012
1567751059.496154,20029,0.21246080100536346
1567751059.697077,20059,0.1665233075618744
1567751060.319461,20149,0.2456853836774826
1567751063.691946,20639,0.2013614922761917
1567751063.898667,20669,0.21142320334911346
1567751064.317583,20729,0.20420971512794495
1567751064.746954,20789,0.20325809717178345
1567751065.091251,20839,0.19436180591583252
1567751065.787675,20939,0.20632623136043549
1567751066.2030752,20999,0.22514702379703522
1567751072.548534,21049,0.2391768991947174
1567751073.262321,21149,0.23348112404346466
1567751076.233571,21569,0.200237438082695
1567751076.612863,21619,0.20705260336399078
1567751076.693661,21629,0.20635312795639038
1567751078.0161128,21809,0.21845315396785736
1567751078.954806,21939,0.1853395253419876
1567751085.807124,22069,0.2571645975112915
1567751088.443947,22449,0.22661297023296356
1567751089.433978,22589,0.25513917207717896
1567751089.6482291,22619,0.1952977180480957
1567751091.041493,22819,0.2705487012863159
1567751091.462276,22879,0.1966523677110672
1567751091.9504058,22949,0.24004045128822327
1567751099.4635031,23169,0.20292989909648895
1567751099.675354,23199,0.2442246824502945
1567751100.4829,23309,0.19800621271133423
1567751100.730446,23339,0.20293131470680237
1567751100.933623,23369,0.18869344890117645
1567751100.99775,23379,0.19802170991897583
1567751104.298657,23859,0.21930323541164398
1567751104.722075,23919,0.20550784468650818
1567751104.792772,23929,0.21135012805461884
1567751112.436474,24149,0.2302711457014084
1567751113.2790499,24269,0.2152257114648819
1567751113.985994,24369,0.20792284607887268
1567751116.063776,24669,0.20774994790554047
1567751116.8323379,24779,0.1982213258743286
1567751117.408706,24859,0.23091736435890198
1567751117.838197,24919,0.17349985241889954
1567751126.110469,25239,0.24441969394683838
1567751126.398496,25279,0.17761899530887604
1567751128.2637959,25529,0.3049453794956207
1567751129.6293209,25689,0.277991384267807
1567751129.703167,25699,0.19166655838489532
1567751130.868356,25849,0.18409539759159088
1567751131.152212,25889,0.1743043214082718
1567751138.26784,26049,0.30787599086761475
1567751138.334293,26059,0.2132539600133896
1567751140.565969,26379,0.18952727317810059
1567751140.7733078,26409,0.18648606538772583
1567751141.3214731,26489,0.20000779628753662
1567751142.82113,26689,0.1685805320739746
1567751143.881749,26829,0.19100144505500793
1567751144.50348,26919,0.21478334069252014
1567751144.779499,26959,0.2268996387720108
1567751144.912504,26979,0.18802064657211304
1567751145.049899,26999,0.22410590946674347
1567751150.545352,27029,0.17930608987808228
1567751151.028803,27099,0.293698787689209
1567751151.6568692,27189,0.26079633831977844
1567751152.626782,27329,0.19402574002742767
1567751152.7666419,27349,0.18282826244831085
1567751152.97326,27379,0.17280156910419464
1567751153.318919,27429,0.21035094559192657
1567751153.5270028,27459,0.2059292197227478
1567751153.598337,27469,0.22234952449798584
1567751154.991244,27669,0.17232440412044525
1567751155.6061282,27759,0.2538236081600189
1567751156.0173728,27819,0.24931828677654266
1567751156.576448,27899,0.2595846652984619
1567751157.190552,27989,0.18519841134548187
1567751162.969912,28059,0.1666710078716278
1567751164.443778,28269,0.23597095906734467
1567751165.4164538,28409,0.18045499920845032
1567751165.689399,28449,0.2317797839641571
1567751166.3342001,28539,0.17879104614257812
1567751167.275685,28669,0.17232650518417358
1567751167.4819179,28699,0.188450887799263
1567751167.9049442,28759,0.16818489134311676
1567751168.046121,28779,0.224962055683136
1567751176.174728,29179,0.24009011685848236
1567751177.404202,29349,0.17351804673671722
1567751178.088269,29449,0.2308671921491623
1567751178.302797,29479,0.27726447582244873
1567751179.687216,29679,0.207765594124794
1567751180.6568131,29819,0.16064685583114624
1567751180.792672,29839,0.3720763325691223
1567751187.20589,30019,0.16722199320793152
1567751187.481608,30059,0.15897798538208008
1567751188.037222,30139,0.16287587583065033
1567751189.217429,30309,0.2555660307407379
1567751189.631834,30369,0.1671542525291443
1567751191.277598,30609,0.33136239647865295
1567751192.1534069,30739,0.26068949699401855
1567751192.366903,30769,0.24868153035640717
1567751192.435445,30779,0.24134716391563416
1567751192.709366,30819,0.159240260720253
1567751192.988574,30859,0.2271888703107834
1567751193.272118,30899,0.30536067485809326
1567751193.75767,30969,0.2508486807346344
1567751200.317572,31119,0.33998167514801025
1567751202.6825302,31459,0.15552487969398499
1567751202.972148,31499,0.24959544837474823
1567751203.478674,31569,0.18670858442783356
1567751204.0921988,31659,0.14457328617572784
1567751205.6208131,31879,0.23086397349834442
1567751205.755692,31899,0.13315518200397491
1567751205.890099,31919,0.15523356199264526
1567751206.446753,31999,0.1322656273841858
1567751212.6225321,32079,0.14247311651706696
1567751212.893504,32119,0.24466226994991302
1567751214.2884102,32319,0.21852953732013702
1567751214.6382349,32369,0.15304937958717346
1567751214.709833,32379,0.4448545277118683
1567751214.848434,32399,0.14424481987953186
1567751215.062315,32429,0.32847702503204346
1567751215.889378,32549,0.36436334252357483
1567751216.100965,32579,0.23851121962070465
1567751216.451929,32629,0.25517114996910095
1567751217.8053,32819,0.2286941409111023
1567751218.505402,32919,0.13352178037166595
1567751218.920058,32979,0.14614181220531464
1567751224.376958,33039,0.2712067663669586
1567751224.646389,33079,0.25151464343070984
1567751225.4736829,33199,0.14603343605995178
1567751227.295349,33459,0.2126956731081009
1567751227.93071,33549,0.4390321671962738
1567751230.767893,33899,0.2273927927017212
1567751230.8360178,33909,0.1412341147661209
1567751230.972275,33929,0.3241250813007355
1567751239.1188118,34369,0.1526067703962326
1567751239.675294,34449,0.4604688882827759
1567751240.2935302,34539,0.12500980496406555
1567751240.437084,34559,0.11710898578166962
1567751240.8103218,34609,0.2142518013715744
1567751242.638935,34859,0.2023419886827469
1567751242.720978,34869,0.27572470903396606
1567751243.41714,34969,0.26007315516471863
1567751243.5527449,34989,0.1310606151819229
1567751248.973697,35039,0.14679193496704102
1567751249.9424589,35179,0.14108003675937653
1567751250.369178,35239,0.22602006793022156
1567751250.9877372,35329,0.1217118501663208
1567751252.025346,35479,0.22689026594161987
1567751252.308701,35519,0.14441072940826416
1567751252.4469602,35539,0.24778886139392853
1567751254.178887,35789,0.7035321593284607
1567751260.749469,36009,0.22593970596790314
1567751261.151767,36069,0.11864309757947922
1567751262.327625,36239,0.13078077137470245
1567751262.744496,36299,0.12736311554908752
1567751264.541568,36559,0.3526306748390198
1567751266.213158,36789,0.11661199480295181
1567751266.690197,36859,0.23985029757022858
1567751267.0309289,36909,0.12684224545955658
1567751273.05967,37039,0.11136344820261002
1567751273.569964,37109,0.19155047833919525
1567751274.658039,37259,0.11822733283042908
1567751275.52679,37379,0.2559575140476227
1567751275.759737,37409,0.12374639511108398
1567751276.742954,37549,0.12020400166511536
1567751279.16451,37899,0.1329813152551651
1567751279.233052,37909,0.2567867338657379
1567751279.2995589,37919,0.11719568818807602
1567751286.548917,38249,0.2284030169248581
1567751289.8652081,38729,0.3706601858139038
