saves/t1/best_070_38300.dat vs saves/t1/best_071_39100.dat -> w=61, l=39, d=0
saves/t1/best_070_38300.dat vs saves/t1/best_072_39800.dat -> w=32, l=68, d=0
saves/t1/best_070_38300.dat vs saves/t1/best_073_40800.dat -> w=50, l=50, d=0
saves/t1/best_070_38300.dat vs saves/t1/best_074_41000.dat -> w=56, l=44, d=0
saves/t1/best_070_38300.dat vs saves/t1/best_075_41400.dat -> w=49, l=50, d=1
saves/t1/best_070_38300.dat vs saves/t1/best_076_41500.dat -> w=52, l=48, d=0
saves/t1/best_070_38300.dat vs saves/t1/best_077_41900.dat -> w=41, l=59, d=0
saves/t1/best_070_38300.dat vs saves/t1/best_078_42300.dat -> w=49, l=51, d=0
saves/t1/best_070_38300.dat vs saves/t1/best_079_43100.dat -> w=47, l=53, d=0
saves/t1/best_071_39100.dat vs saves/t1/best_070_38300.dat -> w=37, l=63, d=0
saves/t1/best_071_39100.dat vs saves/t1/best_072_39800.dat -> w=39, l=61, d=0
saves/t1/best_071_39100.dat vs saves/t1/best_073_40800.dat -> w=56, l=44, d=0
saves/t1/best_071_39100.dat vs saves/t1/best_074_41000.dat -> w=50, l=50, d=0
saves/t1/best_071_39100.dat vs saves/t1/best_075_41400.dat -> w=46, l=54, d=0
saves/t1/best_071_39100.dat vs saves/t1/best_076_41500.dat -> w=34, l=66, d=0
saves/t1/best_071_39100.dat vs saves/t1/best_077_41900.dat -> w=45, l=55, d=0
saves/t1/best_071_39100.dat vs saves/t1/best_078_42300.dat -> w=48, l=52, d=0
saves/t1/best_071_39100.dat vs saves/t1/best_079_43100.dat -> w=56, l=44, d=0
saves/t1/best_072_39800.dat vs saves/t1/best_070_38300.dat -> w=62, l=38, d=0
saves/t1/best_072_39800.dat vs saves/t1/best_071_39100.dat -> w=61, l=39, d=0
saves/t1/best_072_39800.dat vs saves/t1/best_073_40800.dat -> w=51, l=49, d=0
saves/t1/best_072_39800.dat vs saves/t1/best_074_41000.dat -> w=55, l=44, d=1
saves/t1/best_072_39800.dat vs saves/t1/best_075_41400.dat -> w=43, l=57, d=0
saves/t1/best_072_39800.dat vs saves/t1/best_076_41500.dat -> w=50, l=50, d=0
saves/t1/best_072_39800.dat vs saves/t1/best_077_41900.dat -> w=49, l=51, d=0
saves/t1/best_072_39800.dat vs saves/t1/best_078_42300.dat -> w=64, l=36, d=0
saves/t1/best_072_39800.dat vs saves/t1/best_079_43100.dat -> w=63, l=37, d=0
saves/t1/best_073_40800.dat vs saves/t1/best_070_38300.dat -> w=49, l=51, d=0
saves/t1/best_073_40800.dat vs saves/t1/best_071_39100.dat -> w=42, l=58, d=0
saves/t1/best_073_40800.dat vs saves/t1/best_072_39800.dat -> w=48, l=51, d=1
saves/t1/best_073_40800.dat vs saves/t1/best_074_41000.dat -> w=56, l=44, d=0
saves/t1/best_073_40800.dat vs saves/t1/best_075_41400.dat -> w=43, l=57, d=0
saves/t1/best_073_40800.dat vs saves/t1/best_076_41500.dat -> w=66, l=34, d=0
saves/t1/best_073_40800.dat vs saves/t1/best_077_41900.dat -> w=52, l=48, d=0
saves/t1/best_073_40800.dat vs saves/t1/best_078_42300.dat -> w=56, l=44, d=0
saves/t1/best_073_40800.dat vs saves/t1/best_079_43100.dat -> w=47, l=53, d=0
saves/t1/best_074_41000.dat vs saves/t1/best_070_38300.dat -> w=47, l=53, d=0
saves/t1/best_074_41000.dat vs saves/t1/best_071_39100.dat -> w=52, l=48, d=0
saves/t1/best_074_41000.dat vs saves/t1/best_072_39800.dat -> w=44, l=56, d=0
saves/t1/best_074_41000.dat vs saves/t1/best_073_40800.dat -> w=42, l=58, d=0
