Wall time,Step,Value
1573716654.123934,10429,0.2335759401321411
1573716661.739887,10949,0.21115104854106903
1573716674.558203,11679,0.1778014898300171
1573716685.7316113,12299,0.14263014495372772
1573716686.4674792,12349,0.13490867614746094
1573716692.443454,12739,0.1161845400929451
1573716699.874446,13109,0.09320056438446045
1573716701.0132916,13189,0.09193028509616852
1573716726.486777,14749,0.028994545340538025
1573716737.7382205,15369,0.006696784868836403
1573716744.1837018,15799,-0.00272592855617404
1573716745.2197618,15869,-0.0027197618037462234
1573716754.3727372,16349,-0.013035285286605358
1573716756.358668,16479,-0.013967633247375488
1573716768.4576752,17149,-0.020441105589270592
1573716784.643693,18089,-0.02487092651426792
1573716819.480112,20149,-0.030537372455000877
1573716826.916101,20669,-0.03461563214659691
1573716869.3561249,23339,-0.03714965283870697
1573716869.9012928,23379,-0.03734317049384117
1573716875.9346395,23859,-0.039578553289175034
1573716876.7780666,23929,-0.03915712982416153
1573716884.9127629,24369,-0.04025556892156601
1573716921.7584958,26919,-0.05771666765213013
1573716929.7276618,27349,-0.06017126888036728
1573716930.0622625,27379,-0.06163151562213898
1573716949.4330957,28779,-0.07430399954319
1573716957.1666727,29179,-0.07545778155326843
1573716975.0523834,30369,-0.08522350341081619
1573716998.4718127,31999,-0.0910058319568634
1573717009.0883954,32629,-0.0903095006942749
1573717017.1370728,33079,-0.09511090815067291
1573717026.8858612,33899,-0.09094912558794022
1573717035.4378543,34369,-0.10007482022047043
1573717041.763721,34859,-0.09951649606227875
1573717041.8708339,34869,-0.09653229266405106
1573717043.360986,34989,-0.09801077842712402
1573717071.3576748,36859,-0.09837201237678528
1573717080.714084,37409,-0.10034677386283875
1573717125.5543048,40389,-0.10118666291236877
1573717155.126718,42309,-0.10096746683120728
1573717157.2421968,42469,-0.09705416113138199
1573717167.3937943,43059,-0.09679456055164337
1573717214.432616,46189,-0.0963217169046402
1573717214.6559424,46209,-0.1005169004201889
1573717220.711376,46709,-0.09619202464818954
1573717232.3486483,47419,-0.09608598053455353
1573717243.7369566,48149,-0.09569863229990005
1573717244.5030732,48219,-0.095067597925663
1573717260.9064195,49289,-0.09769624471664429
1573717264.4559464,49569,-0.09335800260305405
1573717276.8705487,50369,-0.09503283351659775
1573717318.9447668,53179,-0.09287700057029724
1573717332.041043,54009,-0.09438363462686539
1573717343.8050883,54929,-0.09981412440538406
1573717348.5827656,55099,-0.09947612136602402
1573717372.427074,56769,-0.094654880464077
1573717388.5967379,57889,-0.09506859630346298
1573717416.873516,59719,-0.09945008158683777
1573717438.0777514,61069,-0.09531202912330627
1573717441.7414412,61349,-0.09600165486335754
1573717472.8284721,63459,-0.09534697979688644
1573717474.6214662,63599,-0.09306202083826065
1573717503.1360493,65499,-0.09749075025320053
1573717521.9473608,66799,-0.09328550100326538
1573717530.1876912,67239,-0.09721416980028152
1573717543.4093776,68089,-0.10057090222835541
1573717550.471601,68649,-0.09194470196962357
1573717551.3374343,68719,-0.09499745815992355
1573717558.5091522,69079,-0.09791305661201477
1573717568.93749,69909,-0.09579885005950928
