start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2019-01-07T19:35:05.994793,2019-01-07T19:35:05.997610,0.002817,1,10,1,1,1,1,1,1.0
2019-01-07T19:35:05.997742,2019-01-07T19:35:05.998260,0.000518,1,1,1,1,1,1,1,1.0
2019-01-07T19:35:05.998364,2019-01-07T19:35:05.998834,0.00047,1,0,1,1,1,1,1,1.0
2019-01-07T19:35:05.998936,2019-01-07T19:35:05.999407,0.000471,1,11,1,1,1,1,1,1.0
2019-01-07T19:35:05.999513,2019-01-07T19:35:05.999981,0.000468,1,4,1,1,1,1,1,1.0
2019-01-07T19:35:06.000552,2019-01-07T19:35:06.002179,0.001627,2,3 3,1,3,2,2,2,1.6875
2019-01-07T19:35:06.002458,2019-01-07T19:35:06.003910,0.001452,2,11 1,1,3,2,2,2,1.6875
2019-01-07T19:35:06.004103,2019-01-07T19:35:06.005545,0.001442,2,11 8,1,3,2,2,2,1.6875
2019-01-07T19:35:06.005816,2019-01-07T19:35:06.006798,0.000982,2,9 6,1,2,2,2,2,1.5
2019-01-07T19:35:06.006985,2019-01-07T19:35:06.008423,0.001438,2,0 1,1,3,2,2,2,1.6875
2019-01-07T19:35:06.009156,2019-01-07T19:35:06.009757,0.000601,3,3 8 9,1,1,1,1,1,1.0
2019-01-07T19:35:06.009873,2019-01-07T19:35:06.012350,0.002477,3,0 8 3,1,5,3,3,3,2.230769230769231
2019-01-07T19:35:06.012727,2019-01-07T19:35:06.015226,0.002499,3,11 8 6,1,5,3,3,3,2.230769230769231
2019-01-07T19:35:06.015587,2019-01-07T19:35:06.018072,0.002485,3,9 4 0,1,5,3,3,3,2.230769230769231
2019-01-07T19:35:06.018431,2019-01-07T19:35:06.021952,0.003521,3,6 5 4,1,7,3,3,3,2.4125
2019-01-07T19:35:06.023006,2019-01-07T19:35:06.024566,0.00156,4,1 1 6 1,1,3,2,2,2,1.6875
2019-01-07T19:35:06.025486,2019-01-07T19:35:06.029031,0.003545,4,5 9 4 0,1,7,4,4,4,2.75
2019-01-07T19:35:06.029545,2019-01-07T19:35:06.033059,0.003514,4,1 6 1 8,1,7,4,4,4,2.75
2019-01-07T19:35:06.033572,2019-01-07T19:35:06.036572,0.003,4,5 9 11 1,1,6,4,4,4,2.532258064516129
2019-01-07T19:35:06.037080,2019-01-07T19:35:06.040056,0.002976,4,4 1 3 1,1,6,4,4,4,2.532258064516129
2019-01-07T19:35:06.041034,2019-01-07T19:35:06.045267,0.004233,5,10 5 2 5 5,1,8,5,5,5,3.0365853658536586
2019-01-07T19:35:06.045941,2019-01-07T19:35:06.050639,0.004698,5,10 10 1 9 10,1,9,5,5,5,3.260869565217391
2019-01-07T19:35:06.051397,2019-01-07T19:35:06.056048,0.004651,5,2 7 6 4 11,1,9,5,5,5,3.260869565217391
2019-01-07T19:35:06.056714,2019-01-07T19:35:06.206718,0.150004,5,0 3 0 5 6,1,147,35,5,10,5.974430683180183
2019-01-07T19:35:06.211698,2019-01-07T19:35:06.216520,0.004822,5,9 2 5 2 0,1,9,5,5,5,3.260869565217391
2019-01-07T19:35:06.217735,2019-01-07T19:35:06.223522,0.005787,6,1 5 4 3 0 3,1,11,6,6,6,3.9375
2019-01-07T19:35:06.224428,2019-01-07T19:35:06.230156,0.005728,6,1 8 10 7 8 4,1,11,6,6,6,3.767857142857143
2019-01-07T19:35:06.230978,2019-01-07T19:35:06.237203,0.006225,6,11 11 3 11 4 6,1,12,6,6,6,4.235294117647059
2019-01-07T19:35:06.238353,2019-01-07T19:35:06.243485,0.005132,6,1 3 3 1 5 0,1,10,6,6,6,3.727272727272727
2019-01-07T19:35:06.244307,2019-01-07T19:35:06.250010,0.005703,6,0 1 11 10 0 3,1,11,6,6,6,4.178571428571429
2019-01-07T19:35:06.251336,2019-01-07T19:35:06.781766,0.53043,7,3 4 7 3 8 11 9,1,489,7,7,13,9.803493449781659
2019-01-07T19:35:06.816309,2019-01-07T19:35:06.841410,0.025101,7,5 4 3 3 0 10 3,1,44,7,7,8,5.279513888888889
2019-01-07T19:35:06.845860,2019-01-07T19:35:06.852313,0.006453,7,9 6 5 5 6 9 8,1,12,7,7,7,4.389473684210526
2019-01-07T19:35:06.853767,2019-01-07T19:35:06.863334,0.009567,7,11 6 8 8 10 11 11,1,18,7,7,7,4.752
2019-01-07T19:35:06.865117,2019-01-07T19:35:07.137923,0.272806,7,9 5 10 1 11 4 8,1,260,27,7,12,8.460989860800824
2019-01-07T19:35:07.165038,2019-01-07T19:35:07.173957,0.008919,8,3 6 11 2 11 3 1 6,1,15,8,8,8,4.776315789473684
2019-01-07T19:35:07.175122,2019-01-07T19:35:39.533125,32.358003,8,6 6 9 11 0 9 6 7,1,10429,444,8,25,13.757997497008486
2019-01-07T19:35:39.837183,2019-01-07T19:35:39.887053,0.04987,8,3 0 8 4 8 8 7 10,1,26,8,8,8,4.645038167938932
2019-01-07T19:35:39.889271,2019-01-07T19:35:39.897217,0.007946,8,6 5 8 0 10 3 10 2,1,14,8,8,8,5.066666666666666
2019-01-07T19:35:39.898363,2019-01-07T19:35:39.984520,0.086157,8,10 2 11 11 7 5 0 3,1,116,28,8,10,6.458923512747876
2019-01-07T19:35:39.995212,2019-01-07T19:35:40.030111,0.034899,9,4 3 2 2 2 5 9 11 1,1,56,7,7,10,7.363636363636363
2019-01-07T19:35:40.032929,2019-01-07T19:45:40.038514,600.005585,9,0 9 2 0 2 4 2 6 9,0,129947,-1,-1,35,19.31607742535181
2019-01-07T19:45:57.347652,2019-01-07T19:45:58.005782,0.65813,9,9 7 2 9 5 7 5 5 1,1,78,9,9,11,7.275488069414317
2019-01-07T19:45:58.020078,2019-01-07T19:45:58.123865,0.103787,9,5 9 11 8 10 9 5 6 5,1,133,9,9,10,7.616930572472595
2019-01-07T19:45:58.144449,2019-01-07T19:45:58.218653,0.074204,9,9 11 9 6 4 5 1 1 5,1,79,9,9,9,5.99718574108818
2019-01-07T19:45:58.227692,2019-01-07T19:55:58.229659,600.001967,10,11 4 1 6 2 7 5 0 10 10,0,137295,-1,-1,34,17.051945211338193
2019-01-07T19:56:03.650777,2019-01-07T20:06:04.307093,600.656316,10,3 11 8 6 2 1 3 10 1 8,0,143099,-1,-1,35,19.48171493411716
2019-01-07T20:06:15.477868,2019-01-07T20:06:58.906857,43.428989,10,10 10 9 1 3 11 11 10 0 9,1,13093,90,18,24,15.573715161009753
2019-01-07T20:07:09.136088,2019-01-07T20:17:09.192412,600.056324,10,8 7 8 6 5 7 8 3 4 4,0,94426,-1,-1,36,19.18581391027103
2019-01-07T20:17:22.103289,2019-01-07T20:17:22.523842,0.420553,10,5 10 11 0 11 1 0 1 1 1,1,7,4,4,4,2.611111111111111
2019-01-07T20:17:22.524972,2019-01-07T20:27:22.526322,600.00135,11,8 4 8 10 7 4 3 6 9 1 5,0,168149,-1,-1,31,18.277704577520293
2019-01-07T20:27:37.995275,2019-01-07T20:37:38.856606,600.861331,11,7 11 1 10 11 6 9 10 3 2 7,0,162950,-1,-1,34,19.730013588757885
2019-01-07T20:37:57.262748,2019-01-07T20:37:58.212232,0.949484,11,0 2 7 8 11 0 1 5 4 11 10,1,123,81,7,11,9.007878017789073
2019-01-07T20:37:58.218569,2019-01-07T20:47:58.221217,600.002648,11,9 10 11 6 9 1 2 3 10 2 1,0,166480,-1,-1,36,20.327425184483854
2019-01-07T20:48:48.629027,2019-01-07T20:48:49.525521,0.896494,11,11 9 4 5 9 11 6 9 10 2 6,1,68,11,11,11,5.546987951807229
2019-01-07T20:48:49.533027,2019-01-07T20:58:49.533519,600.000492,12,11 3 11 4 0 7 0 7 7 5 9 7,0,198113,-1,-1,33,19.082618973515267
2019-01-07T20:59:27.942624,2019-01-07T21:09:29.013873,601.071249,12,9 6 2 10 7 8 0 9 4 1 4 5,0,156575,-1,-1,34,20.497335733088484
2019-01-07T21:11:22.943752,2019-01-07T21:12:03.764018,40.820266,12,9 6 6 9 2 9 4 5 6 8 7 3,1,35586,12,12,26,17.069858495695506
2019-01-07T21:12:12.496890,2019-01-07T21:22:12.639078,600.142188,12,7 8 6 7 11 2 9 6 9 4 0 8,0,226672,-1,-1,31,17.27625710200259
2019-01-07T21:22:35.339394,2019-01-07T21:32:36.649586,601.310192,12,9 1 9 5 3 1 1 9 11 8 1 11,0,87751,-1,-1,28,16.81234407907209
2019-01-07T21:32:41.250333,2019-01-07T21:42:41.653197,600.402864,13,8 0 10 6 1 4 7 7 0 11 8 1 2,0,155223,-1,-1,36,21.90223047418726
2019-01-07T21:43:19.458542,2019-01-07T21:53:20.265105,600.806563,13,4 9 11 4 11 0 9 1 2 7 4 2 7,0,185898,-1,-1,33,19.68831425850514
2019-01-07T21:53:58.621647,2019-01-07T22:03:59.650252,601.028605,13,7 2 1 11 2 11 4 4 5 6 9 9 10,0,203133,-1,-1,32,19.536369983167926
2019-01-07T22:04:37.659782,2019-01-07T22:14:38.774288,601.114506,13,2 0 4 7 8 7 9 1 11 3 10 6 6,0,188815,-1,-1,35,18.688187141164796
2019-01-07T22:14:55.193949,2019-01-07T22:24:56.239255,601.045306,13,2 9 9 7 6 11 1 0 3 3 7 7 7,0,141892,-1,-1,34,17.47381879693897
2019-01-07T22:25:11.470950,2019-01-07T22:35:12.205264,600.734314,14,3 5 2 11 2 3 5 5 3 3 11 2 0 8,0,232905,-1,-1,30,18.042044755811986
2019-01-07T22:35:30.995005,2019-01-07T22:35:32.862140,1.867135,14,6 2 11 3 2 9 5 8 5 4 4 11 10 10,1,342,6,6,12,7.312117177097203
2019-01-07T22:35:32.882402,2019-01-07T22:45:32.883766,600.001364,14,9 10 0 2 2 1 3 0 7 0 3 3 6 4,0,132293,-1,-1,34,19.112249389680233
2019-01-07T22:45:42.246440,2019-01-07T22:55:42.910152,600.663712,14,0 3 0 9 11 6 10 1 2 10 7 3 1 1,0,213428,-1,-1,33,17.769176871069973
2019-01-07T22:55:56.067685,2019-01-07T23:05:57.319682,601.251997,14,8 4 7 2 6 10 7 8 0 10 8 10 0 1,0,232408,-1,-1,30,17.661548932146324
2019-01-07T23:06:13.862282,2019-01-07T23:16:15.274207,601.411925,15,1 1 3 0 8 0 8 1 0 0 4 5 9 2 9,0,201395,-1,-1,36,18.43717717523436
2019-01-07T23:16:39.189811,2019-01-07T23:26:40.344985,601.155174,15,1 10 11 8 5 0 2 2 9 8 5 9 5 1 0,0,221238,-1,-1,32,17.947125455062185
