start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2019-01-05T07:15:02.154414,2019-01-05T07:15:02.157394,0.00298,1,10,1,1,1,1,1,1.0
2019-01-05T07:15:02.157511,2019-01-05T07:15:02.158316,0.000805,1,1,1,1,1,1,1,1.0
2019-01-05T07:15:02.158420,2019-01-05T07:15:02.159206,0.000786,1,0,1,1,1,1,1,1.0
2019-01-05T07:15:02.159307,2019-01-05T07:15:02.160098,0.000791,1,11,1,1,1,1,1,1.0
2019-01-05T07:15:02.160201,2019-01-05T07:15:02.160986,0.000785,1,4,1,1,1,1,1,1.0
2019-01-05T07:15:02.161528,2019-01-05T07:15:02.164028,0.0025,2,3 3,1,3,2,2,2,1.6875
2019-01-05T07:15:02.164301,2019-01-05T07:15:02.166735,0.002434,2,11 1,1,3,2,2,2,1.6875
2019-01-05T07:15:02.166927,2019-01-05T07:15:02.169337,0.00241,2,11 8,1,3,2,2,2,1.6875
2019-01-05T07:15:02.169602,2019-01-05T07:15:02.171205,0.001603,2,9 6,1,2,2,2,2,1.5
2019-01-05T07:15:02.171389,2019-01-05T07:15:02.173798,0.002409,2,0 1,1,3,2,2,2,1.6875
2019-01-05T07:15:02.174454,2019-01-05T07:15:02.175299,0.000845,3,3 8 9,1,1,1,1,1,1.0
2019-01-05T07:15:02.175402,2019-01-05T07:15:02.181150,0.005748,3,0 8 3,1,7,3,3,3,2.4125
2019-01-05T07:15:02.181599,2019-01-05T07:15:02.185761,0.004162,3,8 6 3,1,5,3,3,3,2.230769230769231
2019-01-05T07:15:02.186115,2019-01-05T07:15:02.190985,0.00487,3,4 0 2,1,4,3,3,3,2.0238095238095237
2019-01-05T07:15:02.191336,2019-01-05T07:15:02.195448,0.004112,3,5 4 2,1,5,3,3,3,2.230769230769231
2019-01-05T07:15:02.197745,2019-01-05T07:15:02.200237,0.002492,4,1 1 6 1,1,3,2,2,2,1.6875
2019-01-05T07:15:02.200426,2019-01-05T07:15:02.206239,0.005813,4,5 9 4 0,1,7,4,4,4,2.75
2019-01-05T07:15:02.206752,2019-01-05T07:15:02.215113,0.008361,4,1 6 1 8,1,10,4,4,4,3.036363636363636
2019-01-05T07:15:02.215795,2019-01-05T07:15:02.223301,0.007506,4,9 11 1 0,1,9,4,4,4,2.975
2019-01-05T07:15:02.224129,2019-01-05T07:15:02.229941,0.005812,4,1 6 4 7,1,7,4,4,4,2.75
2019-01-05T07:15:02.230914,2019-01-05T07:15:02.242251,0.011337,5,5 5 3 10 11,1,10,5,5,5,3.4054054054054053
2019-01-05T07:15:02.243328,2019-01-05T07:15:02.252598,0.00927,5,2 11 3 2 7,1,11,5,5,5,3.6214285714285714
2019-01-05T07:15:02.253516,2019-01-05T07:15:02.261902,0.008386,5,3 10 5 0 3,1,10,5,5,5,3.4727272727272727
2019-01-05T07:15:02.262728,2019-01-05T07:15:02.270286,0.007558,5,1 3 11 3 10,1,9,5,5,5,3.260869565217391
2019-01-05T07:15:02.271022,2019-01-05T07:15:02.278584,0.007562,5,2 4 2 3 11,1,9,5,5,5,3.625
2019-01-05T07:15:02.279783,2019-01-05T07:15:02.291802,0.012019,6,9 6 9 6 5 3,1,14,6,6,6,3.556338028169014
2019-01-05T07:15:02.292868,2019-01-05T07:15:02.303112,0.010244,6,2 10 2 10 6 9,1,11,6,6,6,3.6785714285714284
2019-01-05T07:15:02.303942,2019-01-05T07:15:02.313401,0.009459,6,8 4 8 0 10 11,1,11,6,6,6,4.127777777777778
2019-01-05T07:15:02.314710,2019-01-05T07:15:02.324079,0.009369,6,1 4 6 2 7 0,1,11,6,6,6,3.767857142857143
2019-01-05T07:15:02.324990,2019-01-05T07:15:02.335331,0.010341,6,8 1 10 10 8 9,1,12,6,6,6,4.631578947368421
2019-01-05T07:15:02.337505,2019-01-05T07:15:02.346911,0.009406,7,9 5 7 0 1 5 4,1,11,5,5,5,3.50625
2019-01-05T07:15:02.349477,2019-01-05T07:15:02.362470,0.012993,7,1 11 7 8 10 7 8,1,14,7,7,7,4.330985915492958
2019-01-05T07:15:02.363572,2019-01-05T07:15:02.377824,0.014252,7,11 11 3 11 4 6 10,1,16,9,7,7,4.628571428571429
2019-01-05T07:15:02.379453,2019-01-05T07:15:02.388702,0.009249,7,1 5 0 9 8 3 3,1,11,5,5,5,3.38125
2019-01-05T07:15:02.389928,2019-01-05T07:15:02.401149,0.011221,7,3 1 0 5 1 8 3,1,13,7,7,7,4.578571428571428
2019-01-05T07:15:02.402615,2019-01-05T07:15:02.416673,0.014058,8,11 9 9 7 3 7 6 3,1,16,8,8,8,5.279166666666667
2019-01-05T07:15:02.418461,2019-01-05T07:15:02.428769,0.010308,8,11 0 10 10 10 1 0 11,1,12,6,6,6,4.294117647058823
2019-01-05T07:15:02.429919,2019-01-05T07:15:02.457118,0.027199,8,7 2 6 2 4 7 3 1,1,31,8,8,8,3.8839285714285716
2019-01-05T07:15:02.459842,2019-01-05T07:15:02.487962,0.02812,8,3 6 2 6 6 4 7 4,1,32,8,8,8,3.8668341708542715
2019-01-05T07:15:02.496544,2019-01-05T07:15:02.525281,0.028737,8,11 0 0 9 7 8 8 0,1,32,8,8,8,5.073863636363637
2019-01-05T07:15:02.529722,2019-01-05T07:15:03.200849,0.671127,9,6 10 9 9 8 5 4 3 10,1,742,11,11,14,9.234144895068033
2019-01-05T07:15:03.386511,2019-01-05T07:15:37.048917,33.662406,9,6 5 8 7 6 3 6 6 9,1,26342,73,15,25,13.552268928255701
2019-01-05T07:15:47.873428,2019-01-05T07:15:47.997928,0.1245,9,1 5 10 1 5 5 4 2 3,1,24,13,9,9,5.635714285714286
2019-01-05T07:15:48.001363,2019-01-05T07:15:48.014058,0.012695,9,4 9 7 8 5 9 4 8 4,1,23,9,9,9,4.491935483870968
2019-01-05T07:15:48.016023,2019-01-05T07:15:51.206296,3.190273,9,8 9 6 7 9 2 4 0 10,1,2602,11,11,20,12.441729894560083
2019-01-05T07:15:51.771564,2019-01-05T07:15:51.785429,0.013865,10,9 1 1 1 1 10 0 9 6 1,1,10,6,6,6,3.9313725490196076
2019-01-05T07:15:51.786346,2019-01-05T07:25:51.792688,600.006342,10,10 7 8 9 0 10 6 3 3 7,0,301879,-1,-1,35,20.83790021002502
2019-01-05T07:26:18.436787,2019-01-05T07:26:20.301083,1.864296,10,4 4 1 3 6 11 1 6 7 2,1,34,8,8,8,4.057142857142857
2019-01-05T07:26:20.304034,2019-01-05T07:26:20.319051,0.015017,10,2 4 8 3 5 6 1 1 6 11,1,26,10,10,10,7.458049886621315
2019-01-05T07:26:20.324888,2019-01-05T07:26:20.335037,0.010149,10,8 3 8 7 8 3 3 2 6 8,1,18,8,8,8,5.841216216216216
2019-01-05T07:26:20.337463,2019-01-05T07:26:20.537371,0.199908,11,0 11 3 6 11 1 9 2 6 10 7,1,340,13,11,11,6.682623509369677
2019-01-05T07:26:20.585040,2019-01-05T07:36:20.588416,600.003376,11,0 0 7 11 8 8 1 9 11 7 5,0,304014,-1,-1,34,20.778819605549774
2019-01-05T07:37:55.153977,2019-01-05T07:39:19.615418,84.461441,11,10 3 5 9 8 6 4 11 2 4 9,1,83167,13,11,27,14.957918456591228
2019-01-05T07:39:33.736912,2019-01-05T07:46:49.757891,436.020979,11,5 10 6 8 3 8 6 11 4 9 0,1,220762,121,21,31,16.943540277323454
2019-01-05T07:50:38.045353,2019-01-05T07:50:43.749936,5.704583,11,11 11 6 7 9 5 7 10 5 10 2,1,5389,11,11,25,9.812563280458994
2019-01-05T07:50:44.797034,2019-01-05T07:51:00.143154,15.34612,12,6 1 11 4 9 10 7 7 3 8 5 5,1,16814,34,12,26,14.392084417971652
2019-01-05T07:51:07.869846,2019-01-05T07:51:16.182659,8.312813,12,10 0 1 10 7 6 7 8 11 6 4 4,1,10463,12,12,28,11.313802511128719
2019-01-05T07:51:19.693734,2019-01-05T08:01:19.733725,600.039991,12,6 8 3 10 1 9 4 0 9 10 8 3,0,402883,-1,-1,33,20.317018690612443
