Wall time,Step,Value
1573999004.5187643,3039,-0.00553932087495923
1573999110.0546925,6879,-0.005539658945053816
1573999123.2922537,7359,-0.005539530888199806
1573999172.1128871,9119,-0.00553981214761734
1573999238.0892475,11519,-0.005540183279663324
1573999250.8871074,11999,-0.005540191195905209
1573999338.9781034,15199,-0.005539532285183668
1573999607.0945258,24959,-0.00554038817062974
1573999620.32854,25439,-0.00554056279361248
1573999659.6814117,26879,-0.005540952552109957
1573999932.8022852,36799,-0.005542224273085594
1573999955.0719357,37599,-0.005541786551475525
1574000047.8894122,40959,-0.0055421460419893265
1574000069.5570626,41759,-0.005541992373764515
1574000100.629998,42879,-0.005541231483221054
1574000126.944606,43839,-0.005541251506656408
1574000279.9516304,49439,-0.005541579332202673
1574000288.9447763,49759,-0.0055412291549146175
1574000324.0458515,51039,-0.0055416724644601345
1574000451.3971543,55679,-0.0055394647642970085
1574000539.7219734,58879,-0.005541657563298941
1574000777.3362017,67519,-0.005541184917092323
1574000781.7489352,67679,-0.005541358608752489
1574000869.3897612,70879,-0.005541547667235136
1574000882.6269994,71359,-0.005541750229895115
1574000948.4077945,73759,-0.005540478974580765
1574000961.444929,74239,-0.005540857091546059
1574000966.0575902,74399,-0.005540845450013876
1574001009.8027842,75999,-0.005541245453059673
1574001281.8985734,85919,-0.005540942773222923
1574001400.773893,90239,-0.005539529025554657
1574001470.205154,92799,-0.005540467333048582
1574001501.0862005,93919,-0.005539321806281805
1574001505.2602339,94079,-0.0055390833877027035
1574001650.0547013,99359,-0.005540416110306978
1574001711.4260767,101599,-0.005540169775485992
1574001746.5592737,102879,-0.005540949292480946
1574001755.3444397,103199,-0.005540689453482628
1574001768.4408162,103679,-0.0055409688502550125
1574001777.2047544,103999,-0.005540869198739529
1574001829.9535189,105919,-0.005538559518754482
1574001873.6755776,107519,-0.0055396645329892635
1574002061.3816886,114399,-0.005540910176932812
1574002096.4788373,115679,-0.005539913661777973
1574002131.4096167,116959,-0.005539370700716972
1574002227.4432354,120479,-0.005539034027606249
1574002244.7393625,121119,-0.005538635421544313
1574002284.4029374,122559,-0.00554056977853179
1574002302.2543218,123199,-0.005541327875107527
1574002311.1295228,123519,-0.005541149526834488
1574002372.25022,125759,-0.0055405013263225555
1574002380.924237,126079,-0.005539264529943466
1574002402.7432156,126879,-0.005540463142096996
1574002411.3951905,127199,-0.005540575832128525
1574002446.2969627,128479,-0.005538687575608492
1574002472.3660574,129439,-0.005538653582334518
1574002476.7501185,129599,-0.005538415629416704
1574002594.5062308,133919,-0.005537940189242363
1574002906.5662482,145279,-0.00554078072309494
1574002915.3482847,145599,-0.005540127865970135
1574003060.357391,150879,-0.005540850106626749
1574003073.600113,151359,-0.005540773738175631
1574003147.6036148,154079,-0.005540212616324425
1574003187.1114144,155519,-0.005542424973100424
1574003191.524186,155679,-0.0055426000617444515
1574003217.7962296,156639,-0.005542132072150707
1574003222.4509625,156799,-0.005541765596717596
1574003244.3254287,157599,-0.005541409365832806
1574003323.3412678,160479,-0.005540886893868446
1574003336.5649636,160959,-0.005540643818676472
1574003376.0906987,162399,-0.0055400007404387
1574003590.0726268,170239,-0.005541339982300997
1574003603.4680548,170719,-0.005540224723517895
1574003630.1407626,171679,-0.00554161611944437
1574003656.442279,172639,-0.005540966521948576
1574003678.2736847,173439,-0.00554034486413002
1574003722.2081575,175039,-0.005541073624044657
1574003748.3154855,175999,-0.005539979785680771
1574003770.1739106,176799,-0.0055405618622899055
1574003998.844613,185119,-0.005540637299418449
