Wall time,Step,Value
1566907308.0573444,151,-0.42222607135772705
1566907308.1382215,343,0.012320290319621563
1566907308.1480453,367,0.26392096281051636
1566907308.1851828,455,0.4319174885749817
1566907308.2345405,575,0.49409809708595276
1566907308.2447708,599,0.6180458068847656
1566907308.3116822,759,-0.008090467192232609
1566907308.5134258,1247,0.16731981933116913
1566907308.523929,1271,0.33457669615745544
1566907308.5551786,1343,0.22159802913665771
1566907308.609084,1471,0.3534391522407532
1566907308.7599378,1839,-0.10863402485847473
1566907308.7780209,1879,-0.15006421506404877
1566907308.847692,2047,0.27200019359588623
1566907308.8643827,2087,0.48289138078689575
1566907308.8878565,2143,0.2511892318725586
1566907308.9076352,2191,0.49921947717666626
1566907309.023366,2471,0.31619319319725037
1566907309.0300684,2487,0.3965887725353241
1566907309.0555778,2551,0.5830526351928711
1566907309.1268551,2719,0.4791586399078369
1566907309.1530852,2783,0.6791399717330933
1566907309.2206864,2943,0.1841544657945633
1566907309.4012244,3375,0.4992469847202301
1566907309.406123,3383,0.4694993793964386
1566907309.4728837,3543,0.5434301495552063
1566907309.4831455,3567,0.5997198820114136
1566907309.5333428,3687,0.7703906893730164
1566907309.542311,3711,0.7314605712890625
1566907309.5466156,3719,0.5339205265045166
1566907309.580825,3799,0.46273982524871826
1566907309.651214,3951,0.5072998404502869
1566907309.7262874,4119,0.37448230385780334
1566907309.8039231,4295,0.26866501569747925
1566907309.8951252,4511,0.5637737512588501
1566907309.9481056,4639,0.570277214050293
1566907309.970846,4695,0.4340495467185974
1566907309.974353,4703,0.45233166217803955
1566907310.0838099,4967,0.3716324269771576
1566907310.1302521,5079,0.572632372379303
1566907310.1538424,5135,0.4310843050479889
1566907310.1573153,5143,0.44732460379600525
1566907310.164224,5159,0.4772367477416992
1566907310.1745255,5183,0.5163072943687439
1566907310.1814065,5199,0.5389271974563599
1566907310.2222662,5295,0.45003741979599
1566907310.2552507,5375,0.5646197199821472
1566907310.4052076,5719,0.3311379849910736
1566907310.4324217,5783,0.03041953220963478
1566907310.4585195,5847,0.25960758328437805
1566907310.530617,6023,0.37439242005348206
1566907310.5436733,6055,0.43333524465560913
1566907310.5730023,6127,0.2867598533630371
1566907310.5859118,6159,0.3610599637031555
1566907310.5926242,6175,0.3926132619380951
1566907310.639196,6287,0.36049824953079224
1566907310.6458468,6303,0.3914032578468323
1566907310.662092,6343,0.45542222261428833
1566907310.6687393,6359,0.4764898717403412
1566907310.695301,6423,0.33382362127304077
1566907310.714986,6471,0.42233455181121826
1566907310.7182357,6479,0.4344766139984131
1566907310.7935562,6663,0.4277201294898987
1566907310.80658,6695,0.4691625237464905
1566907310.9623072,7063,0.1263926774263382
1566907311.0447335,7263,0.22753176093101501
1566907311.0514216,7279,0.2665000259876251
1566907311.0776274,7343,0.3866942226886749
1566907311.1614952,7543,0.14806142449378967
1566907311.171157,7567,0.2146298587322235
1566907311.2267652,7703,0.07662244141101837
1566907311.2559702,7775,0.2741747498512268
1566907311.259218,7783,0.29086485505104065
1566907311.2788186,7831,0.3742687702178955
1566907311.281202,7839,0.32807716727256775
1566907311.2987099,7879,0.2231183648109436
1566907311.3586054,8023,0.2125408798456192
1566907311.3685665,8047,0.26767396926879883
1566907311.3982363,8119,0.3888385593891144
1566907311.5609515,8511,0.45391035079956055
1566907311.5696974,8535,0.3843591809272766
1566907311.5903473,8583,0.2983212471008301
1566907311.610443,8631,0.3713380992412567
1566907311.6269214,8671,0.41651856899261475
1566907311.660079,8751,0.230696439743042
1566907311.6804495,8799,0.3199922442436218
1566907311.6972916,8839,0.11600717902183533
1566907311.7306418,8919,0.29647210240364075
1566907311.8710353,9255,0.2251351922750473
1566907311.8874848,9295,0.29881998896598816
1566907311.8907454,9303,0.3113532066345215
1566907311.9493253,9447,0.28831350803375244
1566907311.9924817,9551,0.17151451110839844
1566907312.035455,9655,0.3511190116405487
1566907312.162928,9959,0.2523556053638458
1566907312.2083905,10071,0.39292463660240173
1566907312.2180698,10095,0.4058396816253662
1566907312.2855165,10255,0.38302451372146606
1566907312.3031573,10303,0.1550787389278412
1566907312.3302999,10359,0.26487448811531067
1566907312.4088614,10535,0.3442670404911041
1566907312.4184327,10559,0.3682597279548645
1566907312.4563034,10647,0.2711077034473419
1566907312.4659624,10671,0.30533188581466675
1566907312.4759476,10695,0.33451107144355774
1566907312.4792387,10703,0.3432439863681793
1566907312.6390152,11087,0.35095661878585815
1566907312.6587434,11135,0.15956954658031464
1566907312.662143,11143,0.1766127049922943
1566907312.7347126,11319,0.2539409101009369
1566907312.7743516,11415,0.16316989064216614
1566907312.80557,11495,-0.10537177324295044
1566907312.9084985,11735,-0.05531490221619606
1566907312.9451816,11823,-0.07611264288425446
1566907312.9719074,11887,0.11733086407184601
1566907312.9915905,11935,0.2177271842956543
1566907313.0972042,12191,0.20197980105876923
1566907313.1102395,12223,0.2556338310241699
1566907313.1925044,12423,0.2825300097465515
1566907313.2465894,12551,0.17167924344539642
1566907313.2498124,12559,0.18731339275836945
