Wall time,Step,Value
1566907308.0572238,151,-0.006873742211610079
1566907308.1380997,343,-0.006840805057436228
1566907308.1479242,367,-0.006827220786362886
1566907308.185062,455,-0.006821678020060062
1566907308.2344189,575,-0.006800931878387928
1566907308.244651,599,-0.0068089161068201065
1566907308.3115609,759,-0.00680937897413969
1566907308.513305,1247,-0.00651164585724473
1566907308.523808,1271,-0.006538066081702709
1566907308.55506,1343,-0.006490593776106834
1566907308.6089633,1471,-0.006382463499903679
1566907308.7598166,1839,-0.006255066487938166
1566907308.7778983,1879,-0.006246618926525116
1566907308.8475704,2047,-0.006278433371335268
1566907308.864262,2087,-0.006316796410828829
1566907308.887735,2143,-0.006361634470522404
1566907308.9075158,2191,-0.006438205949962139
1566907309.0232446,2471,-0.0062553174793720245
1566907309.0299468,2487,-0.006266693584620953
1566907309.0554557,2551,-0.0062518552877008915
1566907309.1267338,2719,-0.006259276065975428
1566907309.1529648,2783,-0.006242686882615089
1566907309.2205634,2943,-0.005950456019490957
1566907309.4011042,3375,-0.00601769145578146
1566907309.4060013,3383,-0.00603623827919364
1566907309.4727616,3543,-0.0059961555525660515
1566907309.4830227,3567,-0.006004065275192261
1566907309.5332224,3687,-0.006105704233050346
1566907309.5421903,3711,-0.006153940223157406
1566907309.5464926,3719,-0.006176978815346956
1566907309.5807045,3799,-0.006175683345645666
1566907309.6510937,3951,-0.005965099669992924
1566907309.726168,4119,-0.006089617498219013
1566907309.8038042,4295,-0.005901433061808348
1566907309.8950033,4511,-0.005886859260499477
1566907309.9479833,4639,-0.00605488708242774
1566907309.9707248,4695,-0.005987925920635462
1566907309.9742315,4703,-0.0059210192412137985
1566907310.08369,4967,-0.005994431674480438
1566907310.130131,5079,-0.006106256507337093
1566907310.1537216,5135,-0.00607037590816617
1566907310.157196,5143,-0.006089701782912016
1566907310.164103,5159,-0.005991801619529724
1566907310.1744063,5183,-0.006019616965204477
1566907310.1812868,5199,-0.006024335511028767
1566907310.2221444,5295,-0.005697438959032297
1566907310.2551312,5375,-0.00578482449054718
1566907310.4050877,5719,-0.006011039949953556
