Wall time,Step,Value
1567426041.1187396,1,0.10000000149011612
1567426041.1189055,2,0.09399999678134918
1567426044.7663598,3,0.07611999660730362
1567426049.3141587,4,0.018597599118947983
1567426052.9174757,5,-0.04177435114979744
1567426057.4207475,6,-0.09093886613845825
1567426060.9825482,7,-0.1291200816631317
1567426065.4885666,8,-0.11853768676519394
1567426069.0764532,9,-0.11816693097352982
1567426073.639194,10,-0.2378035932779312
1567426077.2361398,11,-0.2510475218296051
1567426081.824208,12,-0.22802656888961792
1567426085.4774132,13,-0.2674660384654999
1567426090.2254362,14,-0.2841167151927948
1567426093.8995323,15,-0.2684343755245209
1567426098.5527668,16,-0.2470656931400299
1567426102.2091625,17,-0.2921243906021118
1567426106.8842905,18,-0.2982819080352783
1567426110.6073446,19,-0.2783162593841553
1567426115.3495173,20,-0.2947499454021454
1567426118.9643056,21,-0.3148549199104309
1567426123.6140902,22,-0.32655784487724304
1567426127.229833,23,-0.3400266766548157
1567426131.8602796,24,-0.36322614550590515
1567426135.4784153,25,-0.3819616138935089
1567426140.1756964,26,-0.3883223831653595
1567426143.799113,27,-0.43055593967437744
1567426148.4531238,28,-0.45594483613967896
1567426152.1018524,29,-0.474825918674469
1567426156.7440803,30,-0.49332940578460693
1567426160.384703,31,-0.5054628252983093
1567426165.1153338,32,-0.505353569984436
1567426168.7963152,33,-0.5312464833259583
1567426173.4279532,34,-0.5686215758323669
1567426177.0669208,35,-0.5832491517066956
1567426181.686131,36,-0.6355841755867004
1567426185.334372,37,-0.6708724498748779
1567426190.0334342,38,-0.7174550294876099
1567426193.7076483,39,-0.7211059331893921
1567426198.395883,40,-0.7426837682723999
1567426202.0908155,41,-0.7658300995826721
1567426206.7303743,42,-0.812513530254364
1567426210.3889706,43,-0.8622632622718811
1567426215.0933564,44,-0.8830179572105408
1567426218.7622888,45,-0.8893576264381409
1567426223.4676611,46,-0.9335704445838928
1567426227.1313906,47,-0.9608990550041199
1567426231.751615,48,-0.961681067943573
1567426235.4063704,49,-0.9704474806785583
1567426240.1708164,50,-0.9870384931564331
1567426243.8720055,51,-0.9792977571487427
1567426248.551382,52,-1.0277117490768433
1567426252.2260394,53,-1.0231575965881348
1567426256.9402452,54,-1.088694453239441
1567426260.639188,55,-1.0909205675125122
1567426265.2939348,56,-1.0891021490097046
1567426269.011115,57,-1.08132004737854
1567426273.7257557,58,-1.085693597793579
1567426277.4160914,59,-1.0899797677993774
1567426282.09899,60,-1.0861802101135254
1567426285.7888415,61,-1.0784566402435303
1567426290.4684074,62,-1.0708874464035034
1567426294.2091856,63,-1.0874696969985962
1567426298.9340513,64,-1.0917203426361084
1567426302.6121705,65,-1.0858858823776245
1567426307.3158011,66,-1.0821682214736938
1567426310.9831088,67,-1.0845248699188232
1567426315.683452,68,-1.0748343467712402
1567426319.4208522,69,-1.0713375806808472
1567426324.122644,70,-1.0739108324050903
1567426327.780076,71,-1.0724326372146606
1567426332.4287527,72,-1.072983980178833
1567426336.1236737,73,-1.091524362564087
1567426340.8389444,74,-1.0776938199996948
1567426344.5843382,75,-1.0721399784088135
1567426349.2855575,76,-1.066697120666504
1567426352.9526694,77,-1.0693632364273071
