Wall time,Step,Value
1564157902.589731,1,817.0
1564157902.5900214,2,783.0
1564157902.5902112,3,988.0
1564157902.5903907,4,1033.0
1564157902.5905688,5,967.0
1564157902.5907454,6,757.0
1564157902.5909202,7,893.0
1564157902.591095,8,1026.0
1564157902.5912685,9,911.0
1564157902.591442,10,819.0
1564157902.5916166,11,987.0
1564157909.3466666,12,972.0
1564157915.2049537,13,819.0
1564157920.4638743,14,758.0
1564157927.8517337,15,1086.0
1564157933.0204508,16,755.0
1564157939.748396,17,956.0
1564157946.1217344,18,910.0
1564157952.1166484,19,878.0
1564157957.746471,20,822.0
1564157963.3256075,21,816.0
1564157968.6482615,22,758.0
1564157975.0967155,23,934.0
1564157980.4269094,24,789.0
1564157986.788338,25,908.0
1564157992.07588,26,761.0
1564157997.8694942,27,837.0
1564158004.6365256,28,984.0
1564158011.8059623,29,1051.0
1564158017.5068207,30,846.0
1564158024.7223346,31,1066.0
1564158031.1007185,32,940.0
1564158036.58281,33,834.0
1564158042.5912454,34,875.0
1564158050.9535863,35,1216.0
1564158057.4779873,36,970.0
1564158063.926159,37,936.0
1564158071.7504287,38,1144.0
1564158078.5152726,39,1003.0
1564158084.0468361,40,805.0
1564158091.0384328,41,1014.0
1564158098.1928277,42,1049.0
1564158104.2439914,43,878.0
1564158111.7637746,44,1083.0
1564158117.4436767,45,841.0
1564158124.6013286,46,1014.0
1564158131.4083776,47,977.0
1564158136.7202652,48,757.0
1564158143.6873028,49,1003.0
1564158150.9615107,50,1065.0
1564158157.7824733,51,983.0
1564158165.114087,52,1054.0
1564158171.4538138,53,912.0
1564158177.318852,54,849.0
1564158184.537067,55,1058.0
1564158191.829824,56,1045.0
1564158197.4330685,57,836.0
1564158204.2530012,58,1006.0
1564158209.8739471,59,817.0
1564158215.44709,60,817.0
1564158220.6580784,61,778.0
1564158226.8482819,62,910.0
1564158235.27325,63,1248.0
1564158242.0608106,64,987.0
1564158247.9887624,65,886.0
1564158254.1906776,66,908.0
1564158260.2000532,67,881.0
1564158265.9361758,68,820.0
1564158271.9892344,69,866.0
1564158277.653497,70,835.0
1564158286.3182356,71,1287.0
